"DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","ERROR"
"362","1356930000","Against Malaria Foundation","USD","1000","Date: invalid date: Thu Aug 31 00:00:00 GMT 1363"
"362","1356930000","Deworm the World Initiative","USD","1000","Date: invalid date: Thu Aug 31 00:00:00 GMT 1363"
"362","1356930000","Partners In Health","USD","500","Date: invalid date: Thu Aug 31 00:00:00 GMT 1363"
"362","1356930000","Population Services International","USD","500","Date: invalid date: Thu Aug 31 00:00:00 GMT 1363"
"362","1388466000","Against Malaria Foundation","USD","2000","Date: invalid date: Sun Mar 04 00:00:00 GMT 1408"
"362","1388466000","Project Healthy Children","USD","1000","Date: invalid date: Sun Mar 04 00:00:00 GMT 1408"
"362","1388466000","Partners In Health","USD","500","Date: invalid date: Sun Mar 04 00:00:00 GMT 1408"
"362","1388466000","Population Services International","USD","500","Date: invalid date: Sun Mar 04 00:00:00 GMT 1408"
"362","1388466000","GiveDirectly","USD","500","Date: invalid date: Sun Mar 04 00:00:00 GMT 1408"
"362","1388466000","Project Healthy Children","USD","500","Date: invalid date: Sun Mar 04 00:00:00 GMT 1408"
"363","1356912000","Deworm the World Initiative","USD","1000","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"363","1364857200","Deworm the World Initiative","USD","1400","Date: invalid date: Sat Sep 17 00:00:00 GMT 1390"
"363","1396393200","Deworm the World Initiative","USD","1400","Date: invalid date: Sat Dec 03 00:00:00 GMT 1407"
"364","1375830000","80,000 Hours","GBP","625","Date: invalid date: Thu Oct 31 00:00:00 GMT 1381"
"364","1384992000","Against Malaria Foundation","GBP","62.5","Date: invalid date: Tue Aug 21 00:00:00 GMT 1397"
"364","1384992000","Schistosomiasis Control Initiative","GBP","25","Date: invalid date: Tue Aug 21 00:00:00 GMT 1397"
"364","1384992000","Project Healthy Children","GBP","25","Date: invalid date: Tue Aug 21 00:00:00 GMT 1397"
"364","1398294000","Schistosomiasis Control Initiative","GBP","187.5","Date: invalid date: Mon Apr 13 00:00:00 GMT 1411"
"364","1398898800","Schistosomiasis Control Initiative","GBP","125","Date: invalid date: Fri Jun 03 00:00:00 GMT 1429"
"364","1398898800","Schistosomiasis Control Initiative","GBP","62.5","Date: invalid date: Fri Jun 03 00:00:00 GMT 1429"
"364","1398898800","Schistosomiasis Control Initiative","GBP","62.5","Date: invalid date: Fri Jun 03 00:00:00 GMT 1429"
"364","1428015600","Deworm the World Initiative","GBP","18.75","Date: invalid date: Wed May 01 00:00:00 GMT 1443"
"364","1432162800","Against Malaria Foundation","GBP","500","Date: invalid date: Tue Nov 29 00:00:00 GMT 1440"
"364","1292889600","Schistosomiasis Control Initiative","GBP","76.93","Date: invalid date: Fri Jul 12 00:00:00 GMT 1325"
"364","1295395200","Schistosomiasis Control Initiative","GBP","256.42","Date: invalid date: Thu May 25 00:00:00 GMT 1312"
"364","1296345600","Schistosomiasis Control Initiative","GBP","512.84","Date: invalid date: Tue Jan 29 00:00:00 GMT 1314"
"364","1296432000","Schistosomiasis Control Initiative","GBP","6.41","Date: invalid date: Sun Dec 20 00:00:00 GMT 1304"
"364","1296432000","Schistosomiasis Control Initiative","GBP","6.41","Date: invalid date: Sun Dec 20 00:00:00 GMT 1304"
"364","1296432000","Schistosomiasis Control Initiative","GBP","6.41","Date: invalid date: Sun Dec 20 00:00:00 GMT 1304"
"364","1300406400","Schistosomiasis Control Initiative","GBP","256.42","Date: invalid date: Tue Oct 07 00:00:00 GMT 1320"
"364","1446422400","Against Malaria Foundation","GBP","50","Date: invalid date: Fri Dec 26 00:00:00 GMT 1455"
"364","1416441600","Against Malaria Foundation","GBP","25","Date: invalid date: Fri Dec 17 00:00:00 GMT 1423"
"365","1325289600","Schistosomiasis Control Initiative","USD","1123.67","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"365","1356912000","Schistosomiasis Control Initiative","USD","1188.75","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"367","1348959600","Against Malaria Foundation","GBP","3248.11","Date: invalid date: Tue Feb 11 00:00:00 GMT 1382"
"367","1380495600","Against Malaria Foundation","GBP","155.9","Date: invalid date: Thu May 01 00:00:00 GMT 1399"
"367","1317337200","Against Malaria Foundation","GBP","122.5","Date: invalid date: Tue May 18 00:00:00 GMT 1339"
"367","1398639600","Schistosomiasis Control Initiative","GBP","2500","Date: invalid date: Sat Jun 11 00:00:00 GMT 1429"
"367","1404255600","Schistosomiasis Control Initiative","GBP","1127.95","Date: invalid date: Thu May 01 00:00:00 GMT 1421"
"368","1293750000","Against Malaria Foundation","EUR","1000","Date: invalid date: Sat Feb 28 00:00:00 GMT 1299"
"368","1293750000","Other","USD","1825","Date: invalid date: Sat Feb 28 00:00:00 GMT 1299"
"368","1325286000","Against Malaria Foundation","EUR","4179.32","Date: invalid date: Wed Sep 03 00:00:00 GMT 1343"
"368","1356908400","Against Malaria Foundation","EUR","4700","Date: invalid date: Wed May 30 00:00:00 GMT 1386"
"368","1388444400","Against Malaria Foundation","EUR","5500","Date: invalid date: Fri Aug 17 00:00:00 GMT 1403"
"368","1419980400","Against Malaria Foundation","EUR","10000","Date: invalid date: Sat Mar 06 00:00:00 GMT 1428"
"369","1385856000","Heart and Home Collaborative","USD","1000","Date: invalid date: Mon Jun 04 00:00:00 GMT 1408"
"370","1325289600","Against Malaria Foundation","USD","20","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"371","1356912000","Against Malaria Foundation","USD","5000","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"371","1356912000","80,000 Hours","USD","35000","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"371","1381791600","Centre for Effective Altruism","USD","43000","Date: invalid date: Thu Nov 16 00:00:00 GMT 1391"
"371","1381186800","Cause prioritisation (Carl)","USD","20000","Date: invalid date: Tue Jan 11 00:00:00 GMT 1401"
"371","1382396400","Charity Science","USD","6000","Date: invalid date: Thu Sep 07 00:00:00 GMT 1402"
"371","1376434800","CSER","USD","20000","Date: invalid date: Tue Aug 20 00:00:00 GMT 1392"
"371","1384387200","Cause Prioritisation (Katja)","USD","2000","Date: invalid date: Mon Oct 18 00:00:00 GMT 1406"
"371","1383177600","Centre for Effective Altruism","USD","80000","Date: invalid date: Thu Feb 19 00:00:00 GMT 1405"
"371","1381791600","GiveWell","USD","5000","Date: invalid date: Thu Nov 16 00:00:00 GMT 1391"
"371","1383609600","GiveDirectly","USD","5000","Date: invalid date: Tue Mar 13 00:00:00 GMT 1414"
"371","1381186800","Misc charity","USD","6000","Date: invalid date: Tue Jan 11 00:00:00 GMT 1401"
"371","1378767600","Donor Advised Fund","USD","22000","Date: invalid date: Tue Jan 20 00:00:00 GMT 1405"
"371","1419955200","Against Malaria Foundation","USD","1","Date: invalid date: Wed Jan 25 00:00:00 GMT 1441"
"373","1297465200","Schistosomiasis Control Initiative","AUD","2137","Date: invalid date: Thu Dec 26 00:00:00 GMT 1314"
"373","1322780400","Fred Hollows Foundation","AUD","2000","Date: invalid date: Wed Jul 05 00:00:00 GMT 1329"
"373","1354921200","Schistosomiasis Control Initiative","AUD","1989","Date: invalid date: Tue Nov 12 00:00:00 GMT 1364"
"373","1354662000","Fred Hollows Foundation","AUD","2500","Date: invalid date: Wed Nov 20 00:00:00 GMT 1364"
"373","1298329200","Beat Richtner Kantha Bopha Children's Hospital","AUD","5013","Date: invalid date: Tue Oct 08 00:00:00 GMT 1325"
"373","1297465200","Fred Hollows Foundation","AUD","2000","Date: invalid date: Thu Dec 26 00:00:00 GMT 1314"
"373","1324767600","Beat Richtner Kantha Bopha Children's Hospital","AUD","2039","Date: invalid date: Thu Jan 20 00:00:00 GMT 1351"
"373","1324767600","Schistosomiasis Control Initiative","AUD","2177","Date: invalid date: Thu Jan 20 00:00:00 GMT 1351"
"373","1356390000","Beat Richtner Kantha Bopha Children's Hospital","AUD","2104","Date: invalid date: Thu Feb 28 00:00:00 GMT 1359"
"373","1387321200","Schistosomiasis Control Initiative","AUD","2216","Date: invalid date: Tue Nov 12 00:00:00 GMT 1392"
"373","1387321200","Beat Richtner Kantha Bopha Children's Hospital","AUD","2022","Date: invalid date: Tue Nov 12 00:00:00 GMT 1392"
"373","1387321200","Fred Hollows Foundation","AUD","2500","Date: invalid date: Tue Nov 12 00:00:00 GMT 1392"
"373","1401314400","Masawat Development Fund","AUD","400","Date: invalid date: Wed Jul 17 00:00:00 GMT 1415"
"373","1416438000","Schistosomiasis Control Initiative","AUD","2808","Date: invalid date: Thu May 25 00:00:00 GMT 1441"
"373","1419462000","Fred Hollows Foundation","AUD","2500","Date: invalid date: Mon Mar 22 00:00:00 GMT 1428"
"373","1422226800","Beat Richtner Kantha Bopha Children's Hospital","AUD","2265","Date: invalid date: Sun May 13 00:00:00 GMT 1442"
"373","1435615200","Barefoot Power","AUD","20160","Date: invalid date: Wed Mar 27 00:00:00 GMT 1454"
"373","1447974000","Schistosomiasis Control Initiative","AUD","3105","Date: invalid date: Fri Dec 13 00:00:00 GMT 1465"
"373","1309384800","Barefoot Power","AUD","1500","Date: invalid date: Sat Mar 23 00:00:00 GMT 1325"
"373","1341007200","Barefoot Power","AUD","1500","Date: invalid date: Mon Aug 17 00:00:00 GMT 1360"
"373","1372543200","Barefoot Power","AUD","1200","Date: invalid date: Sun Mar 05 00:00:00 GMT 1385"
"373","1404079200","Barefoot Power","AUD","1200","Date: invalid date: Wed Sep 07 00:00:00 GMT 1429"
"375","1325289600","Other","USD","200","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"375","1356912000","Other","USD","1200","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"375","1413759600","Other","USD","4500","Date: invalid date: Fri Jun 11 00:00:00 GMT 1445"
"376","1325289600","Schistosomiasis Control Initiative","USD","1520","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"376","1356912000","Against Malaria Foundation","USD","300","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"376","1356912000","Schistosomiasis Control Initiative","USD","1500","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"376","1414713600","Deworm the World Initiative","USD","2000","Date: invalid date: Thu Sep 08 00:00:00 GMT 1429"
"376","1430089200","Deworm the World Initiative","USD","1000","Date: invalid date: Wed Oct 08 00:00:00 GMT 1455"
"377","1325289600","Other","USD","10200","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"377","1356912000","Other","USD","13159.44","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"377","1419984000","Doctors Without Borders","GBP","6674.14","Date: invalid date: Mon Jan 13 00:00:00 GMT 1438"
"377","1388448000","AFRI","GBP","6674.14","Date: invalid date: Sun Jun 25 00:00:00 GMT 1413"
"380","1325289600","Against Malaria Foundation","USD","99.12","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"380","1325289600","Schistosomiasis Control Initiative","USD","960.68","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"380","1325289600","Deworm the World Initiative","USD","248.92","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"380","1325289600","Other","USD","1199.24","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"380","1356912000","Against Malaria Foundation","USD","1243.2","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"380","1356912000","Schistosomiasis Control Initiative","USD","1165.5","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"380","1356912000","Other","USD","932.4","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"380","1388440800","Schistosomiasis Control Initiative","USD","600","Date: invalid date: Wed Oct 08 00:00:00 GMT 1393"
"380","1388440800","Against Malaria Foundation","USD","750","Date: invalid date: Wed Oct 08 00:00:00 GMT 1393"
"381","1325289600","Against Malaria Foundation","USD","2700","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"381","1325289600","Deworm the World Initiative","USD","3450","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"381","1325289600","Other","USD","4500","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"381","1325804400","Against Malaria Foundation","EUR","2000","Date: invalid date: Sun Aug 17 00:00:00 GMT 1343"
"381","1325804400","Deworm the World Initiative","USD","500","Date: invalid date: Sun Aug 17 00:00:00 GMT 1343"
"381","1333922400","Deworm the World Initiative","USD","2000","Date: invalid date: Sun Feb 25 00:00:00 GMT 1347"
"381","1345327200","Deworm the World Initiative","EUR","2000","Date: invalid date: Sat Apr 17 00:00:00 GMT 1367"
"381","1347573600","Deworm the World Initiative","EUR","2000","Date: invalid date: Fri Jul 09 00:00:00 GMT 1361"
"381","1356908400","MSF","EUR","2000","Date: invalid date: Wed May 30 00:00:00 GMT 1386"
"381","1383174000","Against Malaria Foundation","EUR","2300","Date: invalid date: Tue Apr 13 00:00:00 GMT 1395"
"381","1387148400","Against Malaria Foundation","EUR","1800","Date: invalid date: Fri Jan 30 00:00:00 GMT 1411"
"381","1388444400","MSF","EUR","2100","Date: invalid date: Fri Aug 17 00:00:00 GMT 1403"
"381","1391986800","Schistosomiasis Control Initiative","EUR","1800","Date: invalid date: Mon Sep 13 00:00:00 GMT 1417"
"381","1413324000","Against Malaria Foundation","EUR","2100","Date: invalid date: Sat Jul 13 00:00:00 GMT 1426"
"381","1419980400","Doctors Without Borders","EUR","2600","Date: invalid date: Sat Mar 06 00:00:00 GMT 1428"
"381","1406239200","Schistosomiasis Control Initiative","EUR","2100","Date: invalid date: Wed Jan 07 00:00:00 GMT 1433"
"381","1432677600","Schistosomiasis Control Initiative","SEK","20000","Date: invalid date: Fri Apr 21 00:00:00 GMT 1458"
"381","1438293600","Doctors Without Borders","SEK","5000","Date: invalid date: Mon Mar 09 00:00:00 GMT 1450"
"381","1443564000","Doctors Without Borders","SEK","10000","Date: invalid date: Thu Jul 13 00:00:00 GMT 1458"
"381","1450047600","Doctors Without Borders","SEK","10000","Date: invalid date: Sun Jan 20 00:00:00 GMT 1471"
"383","1325289600","Deworm the World Initiative","USD","3750","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"383","1325289600","Other","USD","27750","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"383","1356912000","Deworm the World Initiative","USD","9000","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"383","1369281600","Deworm the World Initiative","USD","8000","Date: invalid date: Fri Aug 17 00:00:00 GMT 1375"
"383","1372910400","RESULTS","USD","4000","Date: invalid date: Fri Aug 03 00:00:00 GMT 1380"
"383","1378872000","Partners in Health","USD","12200","Date: invalid date: Sun Aug 21 00:00:00 GMT 1390"
"383","1349323200","Partners in Health","USD","19000","Date: invalid date: Mon May 04 00:00:00 GMT 1360"
"383","1343880000","RESULTS","USD","5000","Date: invalid date: Wed Mar 31 00:00:00 GMT 1350"
"383","1402891200","Deworm the World Initiative","USD","5000","Date: invalid date: Fri Aug 12 00:00:00 GMT 1412"
"383","1406865600","Deworm the World Initiative","USD","5000","Date: invalid date: Tue Jun 01 00:00:00 GMT 1428"
"383","1406865600","Partners in Health","USD","5000","Date: invalid date: Tue Jun 01 00:00:00 GMT 1428"
"383","1411963200","Doctors Without Borders","USD","1000","Date: invalid date: Thu Sep 04 00:00:00 GMT 1427"
"383","1412222400","Deworm the World Initiative","USD","2000","Date: invalid date: Fri Apr 26 00:00:00 GMT 1420"
"383","1415854800","Partners in Health","USD","2000","Date: invalid date: Mon Feb 21 00:00:00 GMT 1435"
"383","1417150800","Deworm the World Initiative","USD","2000","Date: invalid date: Wed May 08 00:00:00 GMT 1420"
"383","1417150800","Doctors Without Borders","USD","1000","Date: invalid date: Wed May 08 00:00:00 GMT 1420"
"383","1417150800","Innovations for Poverty Action","USD","1000","Date: invalid date: Wed May 08 00:00:00 GMT 1420"
"383","1420002000","RESULTS","USD","500","Date: invalid date: Tue May 22 00:00:00 GMT 1425"
"383","1420002000","Deworm the World Initiative","USD","1000","Date: invalid date: Tue May 22 00:00:00 GMT 1425"
"383","1425358800","evidence action","USD","2000","Date: invalid date: Sat Dec 04 00:00:00 GMT 1451"
"383","1425358800","Innovations for Poverty Action","USD","2000","Date: invalid date: Sat Dec 04 00:00:00 GMT 1451"
"383","1425358800","Partners in Health","USD","2000","Date: invalid date: Sat Dec 04 00:00:00 GMT 1451"
"383","1429588800","Deworm the World Initiative","USD","2500","Date: invalid date: Thu Nov 03 00:00:00 GMT 1457"
"383","1429588800","Innovations for Poverty Action","USD","2500","Date: invalid date: Thu Nov 03 00:00:00 GMT 1457"
"383","1432699200","Doctors Without Borders","USD","500","Date: invalid date: Mon Nov 08 00:00:00 GMT 1462"
"383","1435723200","Deworm the World Initiative","USD","2000","Date: invalid date: Thu Sep 04 00:00:00 GMT 1449"
"383","1446613200","Innovations for Poverty Action","USD","10000","Date: invalid date: Fri Oct 05 00:00:00 GMT 1459"
"383","1446613200","Partners in Health","USD","6000","Date: invalid date: Fri Oct 05 00:00:00 GMT 1459"
"383","1449118800","Giving What We Can","USD","500","Date: invalid date: Sat Dec 04 00:00:00 GMT 1473"
"383","1449118800","Centre for Effective Altruism","USD","500","Date: invalid date: Sat Dec 04 00:00:00 GMT 1473"
"383","1449118800","EvidenceAction","USD","1000","Date: invalid date: Sat Dec 04 00:00:00 GMT 1473"
"384","1412290800","Schistosomiasis Control Initiative","GBP","6928","Date: invalid date: Wed Jul 08 00:00:00 GMT 1416"
"384","1362960000","Schistosomiasis Control Initiative","GBP","10000","Date: invalid date: Fri Nov 30 00:00:00 GMT 1369"
"385","1356912000","Other","USD","9351.5","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"386","1356912000","Deworm the World Initiative","USD","5302.35","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"386","1356912000","Other","USD","6751.2","Date: invalid date: Wed Dec 20 00:00:00 GMT 1368"
"386","1361145600","Innovations for Poverty Action","USD","5492.82","Date: invalid date: Mon Jun 01 00:00:00 GMT 1377"
"387","1325289600","Against Malaria Foundation","USD","1650","Date: invalid date: Fri Jul 12 00:00:00 GMT 1353"
"387","1375830000","GiveWell","USD","500","Date: invalid date: Thu Oct 31 00:00:00 GMT 1381"
