"DONATION_MD5_HASH","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","ERROR"
"284-832932161eacc0443da963391b87928b","284","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","919.3","Id not specified in an update call"
"284-6d646c2f8cf7225505e6369381e5a648","284","2012-12-31T00:00:00.000Z","a0758000002kNGHAA2","USD","808.35","Id not specified in an update call"
"284-69acf1627f6951a7c024397ac0bbb651","284","2012-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","79.25","Id not specified in an update call"
"284-2c0a8d1f7ac9cfc13326522542f8336c","284","2014-06-02T16:00:00.000Z","a0758000002kNNlAAM","GBP","540","Id not specified in an update call"
"284-0a1968a3750fb06d8d6fb5852ceb7761","284","2014-04-27T16:00:00.000Z","a0758000002kNNlAAM","GBP","50","Id not specified in an update call"
"284-731597334c015a51635d28edfeb03920","284","2014-02-13T16:00:00.000Z","a0758000002kNNlAAM","GBP","1000","Id not specified in an update call"
"284-1bc750109cbfa1a082bffcdb85bdeb9e","284","2014-01-14T16:00:00.000Z","a0758000002kNNlAAM","GBP","550","Id not specified in an update call"
"284-944c49f9e597f8aee58cf63aff6e8c89","284","2013-12-12T16:00:00.000Z","a0758000002kNHwAAM","GBP","1003","Id not specified in an update call"
"284-21b9c172cf4baa7a3983b2bb5ef8c6eb","284","2013-12-01T16:00:00.000Z","a0758000002kNNlAAM","GBP","120","Id not specified in an update call"
"284-e53ecf91c994f3b730d5ee328aec99a1","284","2013-11-18T16:00:00.000Z","a0758000002kNDHAA2","GBP","200","Id not specified in an update call"
"284-e9831e4c2c5d1ba32d9b2c58e5df08af","284","2013-10-30T16:00:00.000Z","a0758000002kNNlAAM","GBP","50","Id not specified in an update call"
"284-615976addf4f066e2bda51684953c92e","284","2013-06-26T16:00:00.000Z","a0758000002kNNlAAM","GBP","510","Id not specified in an update call"
"284-c192e6069d2321151d07af3f7c5604ec","284","2013-02-21T16:00:00.000Z","a0758000002kNDHAA2","GBP","500","Id not specified in an update call"
"284-54fbc52e2f3a494008aafa486a706ff8","284","2014-08-27T16:00:00.000Z","a0758000002kNDHAA2","GBP","130","Id not specified in an update call"
"284-2ab18fe30b14c44d11fef69bde318b23","284","2014-08-27T16:00:00.000Z","a0758000002kNNlAAM","GBP","130","Id not specified in an update call"
"284-eb886d492d88ca947ee73bc54ba4504d","284","2014-08-27T16:00:00.000Z","a0758000002kNGHAA2","GBP","130","Id not specified in an update call"
"284-7c5975a7c55256a67e41cd8e4a92e857","284","2014-08-27T16:00:00.000Z","a0758000002kNMyAAM","GBP","130","Id not specified in an update call"
"284-43488c31caab7029bb8905777d63befe","284","2014-11-06T16:00:00.000Z","a0758000002kNHwAAM","USD","250","Id not specified in an update call"
"284-d14ed0c51eb5a6f0f76eafe010cc3d35","284","2014-12-01T16:00:00.000Z","a0758000002kNNlAAM","GBP","366","Id not specified in an update call"
"284-fc48464712c2210af10c6f595f760d20","284","2015-04-12T16:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"284-cc2c9ebdc6f4bd8159b526f92cdd3d3a","284","2015-12-29T16:00:00.000Z","a0758000002kNGHAA2","GBP","95","Id not specified in an update call"
"284-84cc2044b5d008783d74c7f3ca1fa3aa","284","2015-12-29T16:00:00.000Z","a0758000002kNGHAA2","GBP","9.5","Id not specified in an update call"
"284-77ca897eb563d7dc77108b48355cadbe","284","2015-12-30T16:00:00.000Z","a0758000002kNNlAAM","GBP","850","Id not specified in an update call"
"285-e57fed9a85decaf822363adb0d4b80f5","285","2011-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","3750","Id not specified in an update call"
"285-fdd0cc8f38d87425bc356cf179da84ab","285","2012-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","4014","Id not specified in an update call"
"285-f9a9f8f1ff5805b040b72dd7423c2708","285","2013-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","3578","Id not specified in an update call"
"285-c385ba4cf3f86ce902a572aa159233ff","285","2010-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","5414","Id not specified in an update call"
"285-0afda4dcacb8aab80b157fa7c237ef99","285","2014-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","7500","Id not specified in an update call"
"285-a694f478e798c7399a79892daa083d3f","285","2015-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","5761","Id not specified in an update call"
"287-cd486da86df2429bfc9eda576b458e19","287","2011-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","10000","Id not specified in an update call"
"288-5a5350d25917733430f9f60f3c4a3fe6","288","2012-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","401.28","Id not specified in an update call"
"288-550fd79f0162baf06003e3d1b85e5e27","288","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","401.28","Id not specified in an update call"
"288-603b15ee3be9c920d404c53fe1d47a27","288","2012-12-31T00:00:00.000Z","a0758000002kNGHAA2","USD","401.28","Id not specified in an update call"
"288-b424a73b6feb5cb2c9243a3ceb506cac","288","2012-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","729.6","Id not specified in an update call"
"288-3a91b2811742b086788d0c331cc281b2","288","2014-05-04T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-19ef9e7584fab0dfd894112b801678df","288","2014-01-05T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-feffbe04ee5723d1c94aca187c824222","288","2014-01-13T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-7cd8d075d56e0bfe2c73c43cfe88302a","288","2014-01-19T06:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"288-3319f7a34753d4970a650f4a16d9d5ae","288","2014-02-02T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-3e4e3c3d70047635dac078c558b74965","288","2014-02-16T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-21297d30c602f7571685fb9704011f54","288","2014-03-03T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-59a01fd5f91dc8a3eda4035f6e764aec","288","2014-03-09T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-d52d241d063b3b6621a7dc899095a32a","288","2014-03-24T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-8082b2d8c6a75541a8a560a45c77c209","288","2013-05-12T05:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"288-25dfa2b5c4f93a3069913e8519d788d7","288","2013-11-24T06:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"288-f088bed65bae3b15cc105601783b9fc0","288","2013-10-20T05:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"288-9d5e411f07c96b90d5fc43082fa75e51","288","2013-10-06T05:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"288-d385721c0e274c40d815d30d8534ab3c","288","2013-09-01T05:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"288-b44002ec9547241fc6959779b596cebf","288","2013-08-13T05:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"288-d9b2de49228b3843f9951456b6cf07b2","288","2013-07-28T05:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"288-4960ee17f2909fe690ae431867de5b40","288","2013-06-23T05:00:00.000Z","a0758000002kNDHAA2","GBP","30","Id not specified in an update call"
"288-28b2e5a36f6af13839d814f4292254be","288","2013-12-24T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-9069fb274edba9a4a0fc96107b0cdf6d","288","2013-12-08T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-6e19829c526edf924ea189b44ea5a66b","288","2013-12-01T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-cf348bd4eabf9cba65d64ba4754b1311","288","2013-11-10T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-7f67bf2a368ee45298c377bfc31e9904","288","2013-10-13T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-71f960e7740796fa4e569b0910ce6534","288","2013-09-08T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-254b720132fe19ca4f05a3974e5d5e6f","288","2013-08-22T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-0e44fca9bdbfc4b8966de675e4bcb386","288","2013-08-07T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-b1ab6cd43dedb749b5d6f4443831699b","288","2013-07-21T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-04887202f80900c52b9b5fa2685285cb","288","2013-07-12T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-aa904ac04c5c7022fddfe02e367bd50e","288","2013-06-08T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-7aba2dbcfa2c7aff3f02782ffe418e50","288","2013-03-11T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-23958be261ec820d47b27434abe2a2ab","288","2013-03-27T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-eebe4ab3989a7dc82f5fe0aa2e189ecf","288","2014-05-18T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-0dcb2914ffe9275db71e5b1b16d7223e","288","2014-07-20T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-6f31e070a68f8000068085b1f3cc06b2","288","2014-07-27T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-2e0eeea9f9e796088ee1ff7495ce94ee","288","2014-08-06T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-709156bb861cf060340cb6a3c1090a97","288","2014-08-15T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-a5e0fb468d26a094f98e6faaf28bbbe2","288","2014-08-21T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-494ae2664576099841079a9e684584fc","288","2014-08-31T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-91d562c2a5a39c90719d7567d18f3783","288","2014-09-07T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-4105e985825a7400aa4ff6189e037291","288","2014-09-21T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-3a456b762a58dd5f9a1b28b42de343b1","288","2014-09-28T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-95990eb52821b2c5a6d986192594b9a8","288","2014-10-12T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-f4039aa96b6c87dcd704041dfb00737f","288","2014-11-02T06:00:00.000Z","a0758000002kNGNAA2","GBP","30","Id not specified in an update call"
"288-02ddea9fc528476b4b4809513ebb169b","288","2014-11-09T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-2540d7f8d264f29cfdb9079faac0499d","288","2014-11-16T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-d174311fc201e8588352b699405e3dd1","288","2014-11-23T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-13b628a7aecc91850148b0bcfa672d97","288","2014-11-30T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-4ed9ae1170865f2bf4b56dd6cb3db0ca","288","2014-11-30T06:00:00.000Z","a0758000002kNQ8AAM","GBP","25","Id not specified in an update call"
"288-4c55bb7e49c08263e6ec184def0401ae","288","2014-12-14T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-1024161e3dd6b50958cc59169129d5b1","288","2014-12-24T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-c534124bc92fdcb856288b5512723d2a","288","2014-12-28T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-c29b7060d5b93f2fbdb6fd7790570277","288","2015-01-06T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-ed4a8acdce1c4c842d75f19adace5af7","288","2015-01-15T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-47669befb971afc7aae66b893eb6cd19","288","2015-01-18T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-9af22d1aa3e68b7fa00ad796dd9c3cfc","288","2015-02-01T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-8aa1c242c004f7c39668c07e4d47a22c","288","2015-02-08T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-c8b8f0223d869e2d2f706f9b9241bcc5","288","2015-02-15T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-d54bd58b335ecc8696497734ad75689b","288","2015-03-01T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-b45682ccb9b66a3199a9e125f17ac59c","288","2015-03-08T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-87f36118d9228358b5ac76f140f1b4d5","288","2015-03-15T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-3af05a5c53078e426a61cd6f8dc3566b","288","2015-03-22T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-b5ca0888c8b5db4be832ff2d4be12e88","288","2015-03-29T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-3b8b2c45d206d1d0eacf8d809ff4bfec","288","2015-04-05T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-77d705c3d0458d54f2ac415044cc9bfc","288","2015-04-26T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-23b5290f24362be8aa8d8ed4cd893799","288","2015-05-17T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-f5c46728de4029b2231d10c25a606676","288","2015-06-07T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-24a51bddeba3c0cba23fa8ee9a516e03","288","2015-06-14T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-180fc5c5abe6fc68824063b008598693","288","2015-06-25T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-055ab7705ac75877bc05ce56d3a99504","288","2015-07-05T05:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-0043cc737cac2fe67f928aee6cc9a71e","288","2015-07-12T05:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-0c1b5b94b133423f633fc4cf09749c45","288","2015-07-24T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-befcd7b5f043dc55049d63dec37e08fe","288","2015-07-26T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-93ff1ca19d7f117b2f832b7c59acc645","288","2015-08-09T05:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-a41536c772c6137e6204cf4561867d90","288","2015-08-24T05:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-242f28e37dcafb3494faeb90195e94bd","288","2015-09-06T05:00:00.000Z","a0758000002kNF1AAM","GBP","33","Id not specified in an update call"
"288-66820bb1538ea46cf880f86abaaad324","288","2015-09-13T05:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-e126ed51f4c55f6d6a66490dbafb7f82","288","2015-09-20T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-0b1f462410375f19e39d9c1cb449eb76","288","2015-10-01T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-cd3395af90572a115be110ad45020c40","288","2015-10-04T05:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-9f3a4f7d4edf4dbd3929e079e7a4c868","288","2015-10-25T05:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-95427e04f51d1714166128bb1494ce38","288","2015-11-02T06:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-73f0af076b3978add2785b1edda4c330","288","2015-11-08T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-3cb680e94d32cec9869616acec2c3d09","288","2015-11-16T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-de820aac63060663975dbbb35ccdf981","288","2015-11-30T06:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-585d4599e27a6f4b1e746ed9b6a8cfd1","288","2015-12-10T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-3ec7bf41b93186a5fd7ad6e9723fb7c2","288","2015-12-17T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-8b757c507e2dbcc764cac15e04921e69","288","2015-12-22T06:00:00.000Z","a0758000002kNHJAA2","GBP","20","Id not specified in an update call"
"288-ccca54f7a7fcd497a2fe7f1dcbd16d67","288","2015-12-23T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-3e4ea51785fc6305b7736dd6460b64ae","288","2015-12-25T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-3d912ca8d834a7fa583c1b9ea89cbf24","288","2016-01-05T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-aa50e232ba6e542aa3a7b0fe7aa0114c","288","2016-01-13T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-e0395c2a5d771fd52863567febdd5bac","288","2016-01-28T06:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-060cb66ce481541e282ad1fd63c88b95","288","2016-02-07T06:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-01218589836df02051c3c2202a224488","288","2016-02-14T06:00:00.000Z","a0758000002kNNlAAM","GBP","30","Id not specified in an update call"
"288-e7730add31b8f25b1995b5d216cd0327","288","2016-03-02T06:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
"288-c2c100dc8eb50d0382ee436bd58981f7","288","2016-03-18T06:00:00.000Z","a0758000002kNNlAAM","GBP","60","Id not specified in an update call"
