"ID","INCOME_CONTACT_ID","INCOME_START_DATE","INCOME_END_DATE","INCOME_CURRENCY","INCOME_AMOUNT","INCOME_PLEDGE_PERCENTAGE","STATUS"
"a004E000007xRPKQA2","8491","2015-06-30T23:00:00.000Z","2016-06-29T23:00:00.000Z","GBP","38000","10","Item Created"
"a004E000007xRPLQA2","8491","2016-06-30T23:00:00.000Z","2017-06-29T23:00:00.000Z","GBP","38000","10","Item Created"
"a004E000007xRPMQA2","8507","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","8000","10","Item Created"
"a004E000007xRPNQA2","8507","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","10400","10","Item Created"
"a004E000007xRPOQA2","8527","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","2800","10","Item Created"
"a004E000007xRPPQA2","8530","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","3000","10","Item Created"
"a004E000007xRPQQA2","8530","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","6000","10","Item Created"
"a004E000007xRPRQA2","8530","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","25000","10","Item Created"
"a004E000007xRPSQA2","8551","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","18000","10","Item Created"
"a004E000007xRPTQA2","8569","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","NZD","86000","10","Item Created"
"a004E000007xRPUQA2","8587","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","10000","10","Item Created"
"a004E000007xRPVQA2","8593","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","SEK","130360","10","Item Created"
"a004E000007xRPWQA2","8601","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","100000","10","Item Created"
"a004E000007xRPXQA2","8621","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","69000","10","Item Created"
"a004E000007xRPYQA2","8621","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","77000","10","Item Created"
"a004E000007xRPZQA2","8625","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","9205","10","Item Created"
"a004E000007xRPaQAM","8625","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","EUR","9205","10","Item Created"
"a004E000007xRPbQAM","8598","2015-06-25T23:00:00.000Z","2016-06-24T23:00:00.000Z","USD","500","10","Item Created"
"a004E000007xRPcQAM","8642","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","CAD","60000","10","Item Created"
"a004E000007xRPdQAM","8642","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CAD","60000","10","Item Created"
"a004E000007xRPeQAM","8642","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","CAD","63750","10","Item Created"
"a004E000007xRPfQAM","8648","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","1000","2","Item Created"
"a004E000007xRPgQAM","8675","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","25734","10","Item Created"
"a004E000007xRPhQAM","8696","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","105448","1","Item Created"
"a004E000007xRPiQAM","8717","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","46000","10","Item Created"
"a004E000007xRPjQAM","8717","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","46000","10","Item Created"
"a004E000007xRPkQAM","8736","2015-06-30T23:00:00.000Z","2016-06-29T23:00:00.000Z","USD","100000","10","Item Created"
"a004E000007xRPlQAM","8741","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","NOK","500000","10","Item Created"
"a004E000007xRPmQAM","8741","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","NOK","600000","10","Item Created"
"a004E000007xRPnQAM","8761","2015-06-30T23:00:00.000Z","2016-06-29T23:00:00.000Z","AUD","1415.72","10","Item Created"
"a004E000007xRPoQAM","8765","2015-06-30T23:00:00.000Z","2016-06-29T23:00:00.000Z","AUD","4000","10","Item Created"
"a004E000007xRPpQAM","8796","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","43026","10","Item Created"
"a004E000007xRPqQAM","8796","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","60000","10","Item Created"
"a004E000007xRPrQAM","8829","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","USD","30000","10","Item Created"
"a004E000007xRPsQAM","8831","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","68500","5","Item Created"
"a004E000007xRPtQAM","8833","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","30500","1","Item Created"
"a004E000007xRPuQAM","8836","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","INR","1450000","10","Item Created"
"a004E000007xRPvQAM","8836","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","INR","1500000","10","Item Created"
"a004E000007xRPwQAM","8837","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","6600","10","Item Created"
"a004E000007xRPxQAM","8838","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","40000","10","Item Created"
"a004E000007xRPyQAM","8842","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","11520","10","Item Created"
"a004E000007xRPzQAM","8856","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","10000","10","Item Created"
"a004E000007xRQ0QAM","8861","2016-09-09T23:00:00.000Z","2017-09-08T23:00:00.000Z","USD","145000","10","Item Created"
"a004E000007xRQ1QAM","8872","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","35000","10","Item Created"
"a004E000007xRQ2QAM","8872","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","31200","10","Item Created"
"a004E000007xRQ3QAM","8875","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","50000","10","Item Created"
"a004E000007xRQ4QAM","8875","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","51704","10","Item Created"
"a004E000007xRQ5QAM","8877","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","20781","6","Item Created"
"a004E000007xRQ6QAM","8878","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","55000","10","Item Created"
"a004E000007xRQ7QAM","8890","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","50000","10","Item Created"
"a004E000007xRQ8QAM","8136","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","14000","10","Item Created"
"a004E000007xRQ9QAM","8904","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","50000","10","Item Created"
"a004E000007xRQAQA2","8910","2015-06-30T23:00:00.000Z","2016-06-29T23:00:00.000Z","AUD","49000","2","Item Created"
"a004E000007xRQBQA2","8913","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CHF","15600","10","Item Created"
"a004E000007xRQCQA2","8927","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","120000","10","Item Created"
"a004E000007xRQDQA2","8927","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","130000","10","Item Created"
"a004E000007xRQEQA2","8931","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CAD","90000","10","Item Created"
"a004E000007xRQFQA2","8931","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","CAD","95000","10","Item Created"
"a004E000007xRQGQA2","8932","2015-07-31T23:00:00.000Z","2016-07-30T23:00:00.000Z","GBP","13590","5","Item Created"
"a004E000007xRQHQA2","8943","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","48100","2","Item Created"
"a004E000007xRQIQA2","8945","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","39500","10","Item Created"
"a004E000007xRQJQA2","8957","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","AUD","500","15","Item Created"
"a004E000007xRQKQA2","8969","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","AUD","100000","10","Item Created"
"a004E000007xRQLQA2","8969","2015-06-30T23:00:00.000Z","2016-06-29T23:00:00.000Z","AUD","97000","10","Item Created"
"a004E000007xRQMQA2","8998","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","12550","10","Item Created"
"a004E000007xRQNQA2","9009","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","50000","10","Item Created"
"a004E000007xRQOQA2","9026","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","SEK","140443","10","Item Created"
"a004E000007xRQPQA2","9033","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","64568","10","Item Created"
"a004E000007xRQQQA2","9047","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","1","1","Item Created"
"a004E000007xRQRQA2","9053","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","58498.1","10","Item Created"
"a004E000007xRQSQA2","9053","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","60000","10","Item Created"
"a004E000007xRQTQA2","9061","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","1200","10","Item Created"
"a004E000007xRQUQA2","9061","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","EUR","1200","10","Item Created"
"a004E000007xRQVQA2","9064","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","CAD","6681.5","10","Item Created"
"a004E000007xRQWQA2","9064","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CAD","9474.75","10","Item Created"
"a004E000007xRQXQA2","9065","2015-07-31T23:00:00.000Z","2016-07-30T23:00:00.000Z","EUR","2000","10","Item Created"
"a004E000007xRQYQA2","9073","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","32000","10","Item Created"
"a004E000007xRQZQA2","9073","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","32000","10","Item Created"
"a004E000007xRQaQAM","9079","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","33000","1","Item Created"
"a004E000007xRQbQAM","9091","2015-08-31T23:00:00.000Z","2016-08-30T23:00:00.000Z","GBP","3000","5","Item Created"
"a004E000007xRQcQAM","9092","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","49438","10","Item Created"
"a004E000007xRQdQAM","9103","2015-09-01T23:00:00.000Z","2016-08-31T23:00:00.000Z","AUD","35000","10","Item Created"
"a004E000007xRQeQAM","9109","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","10000","10","Item Created"
"a004E000007xRQfQAM","9118","2015-08-31T23:00:00.000Z","2016-08-30T23:00:00.000Z","GBP","41807","1.7","Item Created"
"a004E000007xRQgQAM","9126","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","SEK","1","2","Item Created"
"a004E000007xRQhQAM","9138","2009-01-01T00:00:00.000Z","2009-12-31T00:00:00.000Z","USD","83795.5","10","Item Created"
"a004E000007xRQiQAM","9138","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","USD","84035","10","Item Created"
"a004E000007xRQjQAM","9138","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","107586.8","10","Item Created"
"a004E000007xRQkQAM","9138","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","99429.3","10","Item Created"
"a004E000007xRQlQAM","9138","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","96881.2","10","Item Created"
"a004E000007xRQmQAM","9138","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","85548.4","10","Item Created"
"a004E000007xRQnQAM","9138","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","53999.9","10","Item Created"
"a004E000007xRQoQAM","9143","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","56460","10","Item Created"
"a004E000007xRQpQAM","9143","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","95000","10","Item Created"
"a004E000007xRQqQAM","9148","2015-07-31T23:00:00.000Z","2016-07-30T23:00:00.000Z","USD","50000","10","Item Created"
"a004E000007xRQrQAM","9151","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","100248.76","10","Item Created"
"a004E000007xRQsQAM","9154","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","35000","10","Item Created"
"a004E000007xRQtQAM","9155","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","6600","10","Item Created"
"a004E000007xRQuQAM","9180","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","21971","10","Item Created"
"a004E000007xRQvQAM","9180","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","3570","10","Item Created"
"a004E000007xRQwQAM","9097","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","400","10","Item Created"
"a004E000007xRQxQAM","9191","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","22500","10","Item Created"
"a004E000007xRQyQAM","7199","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","100000","10","Item Created"
"a004E000007xRQzQAM","9222","2015-08-31T23:00:00.000Z","2016-08-30T23:00:00.000Z","EUR","24000","10","Item Created"
"a004E000007xRR0QAM","9236","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","2850","10","Item Created"
"a004E000007xRR1QAM","9252","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","27000","5","Item Created"
"a004E000007xRR2QAM","9260","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","17000","10","Item Created"
"a004E000007xRR3QAM","9265","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","AUD","54971.05","6","Item Created"
"a004E000007xRR4QAM","9265","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","AUD","56757.61","6","Item Created"
"a004E000007xRR5QAM","9271","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","125000","10","Item Created"
"a004E000007xRR6QAM","9284","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","15864","10","Item Created"
"a004E000007xRR7QAM","9295","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","64285","5","Item Created"
"a004E000007xRR8QAM","9301","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","14000","10","Item Created"
"a004E000007xRR9QAM","9302","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","100000","10","Item Created"
"a004E000007xRRAQA2","9308","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","60000","2","Item Created"
"a004E000007xRRBQA2","9308","2016-04-05T23:00:00.000Z","2017-04-04T23:00:00.000Z","GBP","100000","2","Item Created"
"a004E000007xRRCQA2","9325","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","NZD","20000","10","Item Created"
"a004E000007xRRDQA2","9325","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","AUD","20000","10","Item Created"
"a004E000007xRREQA2","9332","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","1000","10","Item Created"
"a004E000007xRRFQA2","9364","2009-06-30T23:00:00.000Z","2010-06-29T23:00:00.000Z","USD","20000","10","Item Created"
"a004E000007xRRGQA2","9364","2010-06-30T23:00:00.000Z","2011-06-29T23:00:00.000Z","USD","20000","10","Item Created"
"a004E000007xRRHQA2","9364","2011-06-30T23:00:00.000Z","2012-06-29T23:00:00.000Z","USD","20000","10","Item Created"
"a004E000007xRRIQA2","9364","2012-06-30T23:00:00.000Z","2013-06-29T23:00:00.000Z","USD","61008","10","Item Created"
"a004E000007xRRJQA2","9364","2013-06-30T23:00:00.000Z","2014-06-29T23:00:00.000Z","USD","61008","10","Item Created"
"a004E000007xRRKQA2","9364","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","USD","61008","10","Item Created"
"a004E000007xRRLQA2","9364","2015-06-30T23:00:00.000Z","2016-06-29T23:00:00.000Z","GBP","35256","10","Item Created"
"a004E000007xRRMQA2","9365","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","7529.83","10","Item Created"
"a004E000007xRRNQA2","9374","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","30000","10","Item Created"
"a004E000007xRROQA2","9378","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","35750","10","Item Created"
"a004E000007xRRPQA2","9378","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","35750","10","Item Created"
"a004E000007xRRQQA2","9378","2016-03-31T23:00:00.000Z","2017-03-30T23:00:00.000Z","GBP","43000","10","Item Created"
"a004E000007xRRRQA2","9386","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","AUD","16000","10","Item Created"
"a004E000007xRRSQA2","9387","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CAD","58000","10","Item Created"
"a004E000007xRRTQA2","9390","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","32000","10","Item Created"
"a004E000007xRRUQA2","9390","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","32000","10","Item Created"
"a004E000007xRRVQA2","9395","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","1435.43","10","Item Created"
"a004E000007xRRWQA2","9395","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","EUR","191.17","10","Item Created"
"a004E000007xRRXQA2","9400","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","CAD","24000","10","Item Created"
"a004E000007xRRYQA2","9400","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","CAD","30000","10","Item Created"
"a004E000007xRRZQA2","9410","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","100000","10","Item Created"
"a004E000007xRURQA2","9551","2016-04-05T23:00:00.000Z","2017-04-04T23:00:00.000Z","GBP","31080","10","Item Created"
"a004E000007xRUSQA2","9748","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","63000","10","Item Created"
"a004E000007xRUTQA2","9768","2015-09-30T23:00:00.000Z","2016-09-29T23:00:00.000Z","USD","10000","10","Item Created"
"a004E000007xRUUQA2","9777","2015-10-11T23:00:00.000Z","2016-10-10T23:00:00.000Z","GBP","31000","8","Item Created"
"a004E000007xRUVQA2","9780","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","2020","10","Item Created"
"a004E000007xRUWQA2","9852","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","1","1","Item Created"
"a004E000007xRUXQA2","9852","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","1","1","Item Created"
"a004E000007xRUYQA2","9870","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","12876.36","10","Item Created"
"a004E000007xRUZQA2","9870","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","22757.89","10","Item Created"
"a004E000007xRUaQAM","9875","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","6500","10","Item Created"
"a004E000007xRUbQAM","9878","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","138","10","Item Created"
"a004E000007xRUcQAM","9879","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","7704","10","Item Created"
"a004E000007xRUdQAM","9879","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","6255","10","Item Created"
"a004E000007xRUeQAM","9889","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","33000","10","Item Created"
"a004E000007xRUfQAM","9889","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","28800","10","Item Created"
"a004E000007xRUgQAM","9890","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","30600","10","Item Created"
"a004E000007xRUhQAM","9896","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","11000","2","Item Created"
"a004E000007xRUiQAM","9908","2015-08-31T23:00:00.000Z","2016-08-30T23:00:00.000Z","USD","33500","10","Item Created"
"a004E000007xRUjQAM","9947","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","19357","10","Item Created"
"a004E000007xRUkQAM","9955","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","26618.16","10","Item Created"
"a004E000007xRUlQAM","9956","2015-09-30T23:00:00.000Z","2016-09-29T23:00:00.000Z","GBP","9900","10","Item Created"
"a004E000007xRUmQAM","9961","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","AUD","42500","10","Item Created"
"a004E000007xRUnQAM","9971","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","18280.76","10","Item Created"
"a004E000007xRUoQAM","10016","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","46973","10","Item Created"
"a004E000007xRUpQAM","10016","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","19094.23","10","Item Created"
"a004E000007xRUqQAM","10025","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","2000","10","Item Created"
"a004E000007xRUrQAM","10025","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","7000","10","Item Created"
"a004E000007xRUsQAM","10040","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","2000","10","Item Created"
"a004E000007xRUtQAM","10040","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","2000","10","Item Created"
"a004E000007xRUuQAM","10041","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","4150","10","Item Created"
"a004E000007xRUvQAM","10042","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","1000","10","Item Created"
"a004E000007xRUwQAM","10046","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","448","10","Item Created"
"a004E000007xRUxQAM","10056","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","3731","10","Item Created"
"a004E000007xRUyQAM","10056","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","3731","10","Item Created"
"a004E000007xRUzQAM","10058","2015-11-11T00:00:00.000Z","2016-11-10T00:00:00.000Z","SEK","200000","10","Item Created"
"a004E000007xRV0QAM","10058","2016-11-11T00:00:00.000Z","2017-11-10T00:00:00.000Z","SEK","200000","10","Item Created"
"a004E000007xRV1QAM","10059","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","AUD","18000","10","Item Created"
"a004E000007xRV2QAM","10059","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","AUD","18400","10","Item Created"
"a004E000007xRV3QAM","10064","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","65000","1","Item Created"
"a004E000007xRV4QAM","10066","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","90000","50","Item Created"
"a004E000007xRV5QAM","10066","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","90000","50","Item Created"
"a004E000007xRV6QAM","10062","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","SEK","465600","10","Item Created"
"a004E000007xRV7QAM","10062","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","SEK","465600","10","Item Created"
"a004E000007xRV8QAM","10072","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","186875","7.5","Item Created"
"a004E000007xRV9QAM","10072","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","213424","7.5","Item Created"
"a004E000007xRVAQA2","10075","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","25899.96","10","Item Created"
"a004E000007xRVBQA2","10084","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","100000","6","Item Created"
"a004E000007xRVCQA2","10099","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","32000","10","Item Created"
"a004E000007xRVDQA2","10099","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","EUR","32000","10","Item Created"
"a004E000007xRVEQA2","10104","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","6000","10","Item Created"
"a004E000007xRVFQA2","10104","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","3000","10","Item Created"
"a004E000007xRVGQA2","10108","2015-11-21T00:00:00.000Z","2016-11-20T00:00:00.000Z","GBP","112000","3","Item Created"
"a004E000007xRVHQA2","10108","2016-11-21T00:00:00.000Z","2017-11-20T00:00:00.000Z","GBP","110000","3","Item Created"
"a004E000007xRVIQA2","10110","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","15000","10","Item Created"
"a004E000007xRVJQA2","10111","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","8000","10","Item Created"
"a004E000007xRVKQA2","10123","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","GBP","4000","10","Item Created"
"a004E000007xRVLQA2","10123","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","GBP","6500","10","Item Created"
"a004E000007xRVMQA2","10123","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","GBP","7000","10","Item Created"
"a004E000007xRVNQA2","10123","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","9000","10","Item Created"
"a004E000007xRVOQA2","10123","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","7000","10","Item Created"
"a004E000007xRVPQA2","10123","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","3500","10","Item Created"
"a004E000007xRVQQA2","10126","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","7000","10","Item Created"
"a004E000007xRVRQA2","10126","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","55000","10","Item Created"
"a004E000007xRVSQA2","10128","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","70060","10","Item Created"
"a004E000007xRVTQA2","10131","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xRVUQA2","10131","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xRVVQA2","10133","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","67000","10","Item Created"
"a004E000007xRVWQA2","10138","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","27000","10","Item Created"
"a004E000007xRVXQA2","10147","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","15313","10","Item Created"
"a004E000007xRVYQA2","10156","2015-11-28T00:00:00.000Z","2016-11-27T00:00:00.000Z","GBP","950","10","Item Created"
"a004E000007xRVZQA2","10167","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","15000","5","Item Created"
