"ID","DONATION_MD5_HASH","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","STATUS"
"a064E000004DVIYQA4","9390-df7026c0b4d39fc381d6255f11682c51","9390","2015-03-10T00:00:00.000Z","a0758000002kNEUAA2","GBP","12.5","Item Created"
"a064E000004DVIZQA4","9390-9a5db747026ed2ce6487f9eec273f204","9390","2015-03-10T00:00:00.000Z","a0758000002kNIUAA2","GBP","10","Item Created"
"a064E000004DVIaQAO","9390-4680e28390c782f093962cfa72f83bd2","9390","2015-03-19T00:00:00.000Z","a0758000002kNMPAA2","GBP","12.5","Item Created"
"a064E000004DVIbQAO","9390-a130fc89424964a11dad8958f56e50bc","9390","2015-03-26T00:00:00.000Z","a0758000002kNJaAAM","GBP","20","Item Created"
"a064E000004DVIcQAO","9390-c8a1d6485e10e4f35cb9ad5ef61641a9","9390","2015-04-14T23:00:00.000Z","a0758000002kNNLAA2","GBP","12.5","Item Created"
"a064E000004DVIdQAO","9390-8c11d79636839f0400e4bf2d5c3a1172","9390","2015-03-29T00:00:00.000Z","a0758000002kNKkAAM","GBP","20","Item Created"
"a064E000004DVIeQAO","9390-771c0b6694f8b3c1a765c8398859b6c4","9390","2015-03-31T23:00:00.000Z","a0758000002kNNwAAM","USD","10","Item Created"
"a064E000004DVIfQAO","9390-3bcccab32bc886deb6f96f3f3b504791","9390","2015-04-19T23:00:00.000Z","a0758000002kNGRAA2","GBP","191.25","Item Created"
"a064E000004DVIgQAO","9390-2ecbc9819082062121127a1889871d36","9390","2015-04-30T23:00:00.000Z","a0758000002kNNwAAM","USD","10","Item Created"
"a064E000004DVIhQAO","9390-dbb028692c4fbbc6c31e8cccb02911c4","9390","2015-05-12T23:00:00.000Z","a0758000002kNDQAA2","GBP","10","Item Created"
"a064E000004DVIiQAO","9390-06edf90b497996b726a95407d6065290","9390","2015-05-12T23:00:00.000Z","a0758000002kNE5AAM","GBP","60","Item Created"
"a064E000004DVIjQAO","9390-8b6fdb3ac25d70a7565a96d2174746d6","9390","2015-05-12T23:00:00.000Z","a0758000002kNDvAAM","GBP","50","Item Created"
"a064E000004DVIkQAO","9390-315df70e32655c23442e4271bba1d925","9390","2015-05-14T23:00:00.000Z","a0758000002kNOaAAM","USD","400","Item Created"
"a064E000004DVIlQAO","9390-199ffc30223ec8ad664e4e0c1d9b9efd","9390","2015-05-20T23:00:00.000Z","a0758000002kNHUAA2","GBP","37.5","Item Created"
"a064E000004DVImQAO","9390-27165b0866b756667487cd18bdb59f4c","9390","2015-10-12T23:00:00.000Z","a0758000002kNH8AAM","USD","25","Item Created"
"a064E000004DVInQAO","9390-7424488021c41b97a569271b8cc938f1","9390","2015-05-31T23:00:00.000Z","a0758000002kNNwAAM","USD","10","Item Created"
"a064E000004DVIoQAO","9390-bb6f2c14f8c9610b1cf2b1de62f903cd","9390","2015-06-30T23:00:00.000Z","a0758000002kNNwAAM","USD","10","Item Created"
"a064E000004DVIpQAO","9390-a15f4f14c2e6401df6f78d77df167228","9390","2015-06-08T23:00:00.000Z","a0758000002kNEuAAM","GBP","37.5","Item Created"
"a064E000004DVIqQAO","9390-0aad173fdb22493df0215502ae260625","9390","2015-08-06T23:00:00.000Z","a0758000002kNIcAAM","GBP","15","Item Created"
"a064E000004DVIrQAO","9390-d371b699b28fe4b0d6703f6597b198f0","9390","2015-07-04T23:00:00.000Z","a0758000002kNL5AAM","USD","20","Item Created"
"a064E000004DVIsQAO","9390-259cd03054e85fe5b6b9e3a3a864fede","9390","2015-07-04T23:00:00.000Z","a0758000002kNNCAA2","USD","25","Item Created"
"a064E000004DVItQAO","9390-a24855bf9213af5d68b7f48f5dd8f11d","9390","2015-07-09T23:00:00.000Z","a0758000002kNE8AAM","USD","25","Item Created"
"a064E000004DVIuQAO","9390-ac3df120895fa6e5a361e5ac9a081e3d","9390","2015-07-31T23:00:00.000Z","a0758000002kNDrAAM","GBP","25","Item Created"
"a064E000004DVIvQAO","9390-4c2fcf2401abdadf1527251d1bd68e2c","9390","2015-07-31T23:00:00.000Z","a0758000002kNJMAA2","GBP","25","Item Created"
"a064E000004DVIwQAO","9390-5bba8bf2bf42fb3d10e5cd5a029bdf46","9390","2015-08-07T23:00:00.000Z","a0758000002kNQEAA2","GBP","62.5","Item Created"
"a064E000004DVIxQAO","9390-b32d8a7bfae2b9e14d778f232386292a","9390","2015-08-16T23:00:00.000Z","a0758000002kNQEAA2","GBP","25","Item Created"
"a064E000004DVIyQAO","9390-a4ad1572a7a6883014ef6ffe2340daf1","9390","2015-09-09T23:00:00.000Z","a0758000002kNEuAAM","GBP","37.5","Item Created"
"a064E000004DVIzQAO","9390-a005672f4286cdf85ab570ce2c8868df","9390","2015-09-12T23:00:00.000Z","a0758000002kNNgAAM","GBP","62.5","Item Created"
"a064E000004DVJ0QAO","9390-e517135dcaf69f57a7c619126046d350","9390","2015-08-19T23:00:00.000Z","a0758000002kND1AAM","GBP","25","Item Created"
"a064E000004DVJ1QAO","9390-795e5cea9fee1d9bc7864c836b449646","9390","2015-08-24T23:00:00.000Z","a0758000002kNMOAA2","USD","50","Item Created"
"a064E000004DVJ2QAO","9390-ee933cfb7641eab9e9bf526593919ada","9390","2015-08-27T23:00:00.000Z","a0758000002kNJoAAM","GBP","50","Item Created"
"a064E000004DVJ3QAO","9390-774ec3345e8afa512cb3309480e1ad27","9390","2015-08-31T23:00:00.000Z","a0758000002kNKHAA2","USD","50","Item Created"
"a064E000004DVJ4QAO","9390-b000a53d98a3be29003e657747260b9c","9390","2015-09-02T23:00:00.000Z","a0758000002kNL8AAM","GBP","50","Item Created"
"a064E000004DVJ5QAO","9390-b1c3ef29bf2c7746dff51307cce9639f","9390","2015-09-02T23:00:00.000Z","a0758000002kNNjAAM","GBP","12.5","Item Created"
"a064E000004DVJ6QAO","9390-e11a04fdb9ab03fcef5929c1d9a31b3b","9390","2015-09-02T23:00:00.000Z","a0758000002kNJ3AAM","GBP","50","Item Created"
"a064E000004DVJ7QAO","9390-ca940624b85204f7c8bc09b2a565dfc7","9390","2015-10-15T23:00:00.000Z","a0758000002kNMYAA2","USD","10","Item Created"
"a064E000004DVJ8QAO","9390-a563ff048746698dc4a393f7be74dc94","9390","2015-11-01T00:00:00.000Z","a0758000002kNECAA2","GBP","62.5","Item Created"
"a064E000004DVJ9QAO","9390-c04e731989d5868b008c615ff9c0f34f","9390","2015-11-02T00:00:00.000Z","a0758000002kNNxAAM","GBP","62.5","Item Created"
"a064E000004DVJAQA4","9390-d2ed86114ce01ca6a121ab6a5326d27a","9390","2015-11-02T00:00:00.000Z","a0758000002kNQhAAM","GBP","50","Item Created"
"a064E000004DVJBQA4","9390-c6fa3a37ea7b3612397bf808c9875419","9390","2015-11-18T00:00:00.000Z","a0758000002kNQQAA2","GBP","15","Item Created"
"a064E000004DVJCQA4","9390-e30598fa80441f833ff3090fa2e78119","9390","2015-12-01T00:00:00.000Z","a0758000002kNOWAA2","GBP","83.75","Item Created"
"a064E000004DVJDQA4","9390-c8e3d8a40e107b5642cc2cac057bd076","9390","2015-12-01T00:00:00.000Z","a0758000002kNElAAM","GBP","51.25","Item Created"
"a064E000004DVJEQA4","9390-c932f01cdc4cdad56477869831f40d4b","9390","2015-12-08T00:00:00.000Z","a0758000002kNIDAA2","USD","50","Item Created"
"a064E000004DVJFQA4","9390-7f5b1c188ea376a7a537af84f971e243","9390","2015-12-12T00:00:00.000Z","a0758000002kNEoAAM","GBP","37.5","Item Created"
"a064E000004DVJGQA4","9390-0f1c941ae27a8062700dcfd1bfa0cfef","9390","2015-12-14T00:00:00.000Z","a0758000002kNOCAA2","GBP","6.25","Item Created"
"a064E000004DVJHQA4","9390-c35e802bb66e824a8045f2504d972a96","9390","2015-12-14T00:00:00.000Z","a0758000002kNFbAAM","USD","50","Item Created"
"a064E000004DVJIQA4","9390-698d52a1f8a2708a813138a1211600db","9390","2015-12-17T00:00:00.000Z","a0758000002kNKuAAM","GBP","37.5","Item Created"
"a064E000004DVJJQA4","9390-1b78bad39552999adbafcd94e4fea3f7","9390","2015-12-17T00:00:00.000Z","a0758000002kNMvAAM","GBP","95.65","Item Created"
"a064E000004DVJKQA4","9390-a89cbd572324f2877b7e329e52810c3a","9390","2016-01-14T00:00:00.000Z","a074E000000Hz57QAC","GBP","62.5","Item Created"
"a064E000004DVJLQA4","9390-2cd0ed366b11adeb6f8c0a02ee46f309","9390","2016-03-01T00:00:00.000Z","a074E000000Hz57QAC","GBP","146.25","Item Created"
"a064E000004DVJMQA4","9390-20b4bc4e7319e6c920da5cd0fc3d4ae9","9390","2016-03-15T00:00:00.000Z","a074E000000Hz57QAC","GBP","25","Item Created"
"a064E000004DVJNQA4","9390-64a070520d8c32ee044920645128bd70","9390","2016-03-15T00:00:00.000Z","a074E000000Hz57QAC","GBP","37.5","Item Created"
"a064E000004DVJOQA4","9394-a87bc02d6a1bbceb7957e3504a1b7bd2","9394","2015-01-01T06:00:00.000Z","a0758000002kNPnAAM","USD","60","Item Created"
"a064E000004DVJPQA4","9394-46a95d983107fd4b80e38a997d8b6aee","9394","2015-01-01T06:00:00.000Z","a0758000002kNNeAAM","USD","30","Item Created"
"a064E000004DVJQQA4","9394-92e18f5458267a45c2c08ca0242f15da","9394","2015-01-01T06:00:00.000Z","a0758000002kNOSAA2","USD","30","Item Created"
"a064E000004DVJRQA4","9394-243b1972bc24e11e093fdab3e1010f6b","9394","2015-03-08T06:00:00.000Z","a0758000002kNDWAA2","USD","50","Item Created"
"a064E000004DVJSQA4","9394-84924d8ac7c5ba904f89de8fc9fd14dd","9394","2015-03-08T06:00:00.000Z","a0758000002kNGTAA2","USD","40.36","Item Created"
"a064E000004DVJTQA4","9394-685acd4cbc52e0421ff68d79dac60337","9394","2015-03-08T06:00:00.000Z","a0758000002kNKlAAM","USD","25","Item Created"
"a064E000004DVJUQA4","9394-562e7c5e60fdc98e4e32c446abdd41af","9394","2015-05-30T05:00:00.000Z","a0758000002kNGTAA2","USD","40","Item Created"
"a064E000004DVJVQA4","9394-fb3fa15e6329e6af94c92063ebd4bb58","9394","2015-07-28T05:00:00.000Z","a0758000002kNGTAA2","USD","25","Item Created"
"a064E000004DVJWQA4","9394-4c59187cd0aee3c1f6b21d4803659756","9394","2015-08-01T05:00:00.000Z","a0758000002kNMUAA2","USD","60","Item Created"
"a064E000004DVJXQA4","9394-c479232d0d62c656ad11c788e3b2d8b8","9394","2014-01-01T06:00:00.000Z","a0758000002kNPnAAM","USD","120","Item Created"
"a064E000004DVJYQA4","9394-607ffb28872dadb2b54b58cf9d6e7117","9394","2014-02-20T06:00:00.000Z","a0758000002kNGTAA2","USD","25","Item Created"
"a064E000004DVJZQA4","9394-e90e46b6fd086396399abd2e764bfde3","9394","2014-03-10T05:00:00.000Z","a0758000002kNDIAA2","USD","25","Item Created"
"a064E000004DVJaQAO","9394-efca761e47aa26992e93c387a7b6e4dd","9394","2014-03-28T05:00:00.000Z","a0758000002kNDXAA2","USD","50","Item Created"
"a064E000004DVJbQAO","9394-4be4444af00158be884ef9c9b0c32351","9394","2014-06-12T05:00:00.000Z","a0758000002kNGTAA2","USD","20","Item Created"
"a064E000004DVJcQAO","9394-6da8730bb5105f673a77f562ff473b33","9394","2014-09-05T05:00:00.000Z","a0758000002kNKlAAM","USD","25","Item Created"
"a064E000004DVJdQAO","9394-04c167144c127039b200237ddd013e14","9394","2014-09-15T05:00:00.000Z","a0758000002kNLJAA2","USD","25","Item Created"
"a064E000004DVJeQAO","9394-814b914b2e47923641bfdbe0142ada9c","9394","2014-10-08T05:00:00.000Z","a0758000002kNKfAAM","USD","25","Item Created"
"a064E000004DVJfQAO","9394-0581e0c35533952360e263af1454083c","9394","2014-11-10T06:00:00.000Z","a0758000002kNDXAA2","USD","25","Item Created"
"a064E000004DVJgQAO","9394-c03fb97cd25abaff9a873db81563ffe6","9394","2014-12-11T06:00:00.000Z","a0758000002kNMUAA2","USD","60","Item Created"
"a064E000004DVJhQAO","9394-ef2dd7bd05265146a692696d6985bb5b","9394","2014-12-10T06:00:00.000Z","a0758000002kNGTAA2","USD","25","Item Created"
"a064E000004DVJiQAO","9394-68eb5712408e18de12eb7875f056b327","9394","2014-12-31T06:00:00.000Z","a0758000002kNMbAAM","USD","16","Item Created"
"a064E000004DVJjQAO","9394-d83a4ad2eaa2e7a6f4c2fa3bfb485a0c","9394","2015-09-08T05:00:00.000Z","a0758000002kNL4AAM","USD","75","Item Created"
"a064E000004DVJkQAO","9394-18df31234f516a08900948ec624decfc","9394","2015-11-19T06:00:00.000Z","a0758000002kNMSAA2","USD","50","Item Created"
"a064E000004DVJlQAO","9394-f3fd9b5d1ae0f5d0e163c522380871f1","9394","2015-12-02T06:00:00.000Z","a0758000002kNQGAA2","USD","10","Item Created"
"a064E000004DVJmQAO","9394-9fdf3f46bda2aa2a0869f49b7e85aea8","9394","2015-09-08T05:00:00.000Z","a0758000002kNL4AAM","USD","75","Item Created"
"a064E000004DVJnQAO","9395-1b294d0b415297e29ceedbbaf3c2795e","9395","2015-10-22T23:00:00.000Z","a0758000002kNDHAA2","EUR","30","Item Created"
"a064E000004DVJoQAO","9395-7f99bb353370e511e4a16e7be8ae7fb2","9395","2015-12-03T00:00:00.000Z","a0758000002kNDHAA2","EUR","80","Item Created"
"a064E000004DVJpQAO","9395-50b50b463b8e3d274898ab447b45b091","9395","2015-12-10T00:00:00.000Z","a0758000002kNNlAAM","EUR","55.63","Item Created"
"a064E000004DVJqQAO","9395-89706da6a7f34ac9cf358c1ffe4f146e","9395","2016-01-05T00:00:00.000Z","a0758000002kNDHAA2","EUR","50","Item Created"
"a064E000004DVJrQAO","9395-83881c117dcfd74dfa6c994051d084d0","9395","2016-01-29T00:00:00.000Z","a0758000002kNDHAA2","EUR","20","Item Created"
"a064E000004DVJsQAO","9400-c1d130fd270300420fb6d71516df789b","9400","2015-12-02T08:00:00.000Z","a074E000000Hz57QAC","CAD","150","Item Created"
"a064E000004DVJtQAO","9400-ccb380d1c0bd08cd404b2b5059b2dbdd","9400","2015-10-22T07:00:00.000Z","a0758000002kNGRAA2","CAD","100","Item Created"
"a064E000004DVJuQAO","9400-55df2603ba065ee9f3ca8ec6741ef873","9400","2015-12-02T08:00:00.000Z","a074E000000Hz57QAC","CAD","100","Item Created"
"a064E000004DVJvQAO","9400-0f440985553ae80e6f102ac18cb58123","9400","2016-01-19T08:00:00.000Z","a074E000000Hz57QAC","CAD","100","Item Created"
"a064E000004DVJwQAO","9400-ed64d64eb95452bdea3ba665dfa11d6f","9400","2015-11-11T08:00:00.000Z","a074E000000Hz57QAC","CAD","150","Item Created"
"a064E000004DVJxQAO","9400-180197592a151b666122ba31d30c52d4","9400","2015-11-11T08:00:00.000Z","a074E000000Hz57QAC","CAD","150","Item Created"
"a064E000004DVJyQAO","9551-d2ccaa59eda9cbf002ab5e56513a27e2","9551","2016-03-13T00:00:00.000Z","a0758000002kNDHAA2","GBP","50","Item Created"
"a064E000004DVJzQAO","9748-db10351295635bc74f99513c8d1b1b70","9748","2015-11-19T05:00:00.000Z","a0758000002kNJLAA2","USD","7200","Item Created"
"a064E000004DVK0QAO","9768-b05b8e0adfe2ab168b2758d4016ba984","9768","2015-12-21T08:00:00.000Z","a0758000002kNEGAA2","USD","27.5","Item Created"
"a064E000004DVK1QAO","9777-2dc8ac5ed299ab95d8d560ebecaf99b7","9777","2015-11-20T00:00:00.000Z","a0758000002kNDHAA2","GBP","202.5","Item Created"
"a064E000004DVK2QAO","9777-7774d7d84fcec9c6ed51228416039cf4","9777","2015-11-24T00:00:00.000Z","a0758000002kNIAAA2","GBP","160","Item Created"
"a064E000004DVK3QAO","9777-4c78093c05e1e4ccdb9af125795fa8d8","9777","2015-07-26T23:00:00.000Z","a0758000002kNI9AAM","GBP","50","Item Created"
"a064E000004DVK4QAO","9780-bd3bc8fa23fd1ccdbdf65d5ca8207610","9780","2015-12-30T05:00:00.000Z","a0758000002kNDHAA2","USD","25","Item Created"
"a064E000004DVK5QAO","9789-aa3aa72dcf0bbaffb23cfb49328ce0d6","9789","2015-11-05T08:00:00.000Z","a0758000002kNIHAA2","USD","100","Item Created"
"a064E000004DVK6QAO","9789-5e1df9a5b66b5f533946b637eae3c610","9789","2015-11-06T08:00:00.000Z","a0758000002kNIRAA2","USD","100","Item Created"
"a064E000004DVK7QAO","9789-63a3a8798a65a03e3bf84d47ed2efb44","9789","2015-11-07T08:00:00.000Z","a0758000002kNJkAAM","USD","100","Item Created"
"a064E000004DVK8QAO","9789-a00f5911c9e5f74acf89b566f54d58c5","9789","2015-11-08T08:00:00.000Z","a0758000002kNIRAA2","USD","100","Item Created"
"a064E000004DVK9QAO","9789-3e8eb93ee235257320bc2bcb4d3f7d58","9789","2015-08-08T07:00:00.000Z","a0758000002kNIRAA2","USD","690","Item Created"
"a064E000004DVKAQA4","9789-69947dea52c7b3485b24a6cab8722eb2","9789","2015-08-09T07:00:00.000Z","a0758000002kNIRAA2","USD","100","Item Created"
"a064E000004DVKBQA4","9789-a4d9a31cac3e3d91e33bc46960323b84","9789","2015-08-06T07:00:00.000Z","a0758000002kNPEAA2","USD","505","Item Created"
"a064E000004DVKCQA4","9789-5487138f0f29450aaeb306aed014b8d6","9789","2015-08-06T07:00:00.000Z","a0758000002kNIRAA2","USD","575","Item Created"
"a064E000004DVKDQA4","9789-da970e03e3ab6bbc5ed57ecc526b32d5","9789","2015-07-11T07:00:00.000Z","a0758000002kNIOAA2","USD","1000","Item Created"
"a064E000004DVKEQA4","9789-88993a67bc0cdde06dac47808b154e0d","9789","2015-07-09T07:00:00.000Z","a0758000002kNDOAA2","USD","1000","Item Created"
"a064E000004DVKFQA4","9789-e2e5bdbc85614b4b12ac136d411e5aac","9789","2015-07-09T07:00:00.000Z","a0758000002kNLGAA2","USD","500","Item Created"
"a064E000004DVKGQA4","9789-fe92e887461eed4c0fcfdf1abbf950fc","9789","2015-07-02T07:00:00.000Z","a0758000002kNCkAAM","USD","1212","Item Created"
"a064E000004DVKHQA4","9789-486d43ad04dc662b9c1bb1e43e8fd43a","9789","2015-02-14T08:00:00.000Z","a0758000002kNIRAA2","USD","57.5","Item Created"
"a064E000004DVKIQA4","9789-caa6dbf268a64b6242182140dc7a720e","9789","2015-03-09T07:00:00.000Z","a0758000002kNIRAA2","USD","220.8","Item Created"
"a064E000004DVKJQA4","9789-8f18e30bf9f001bae6d8cc87493a46fa","9789","2015-03-11T07:00:00.000Z","a0758000002kNHHAA2","USD","220","Item Created"
"a064E000004DVKKQA4","9789-04a087df933462b78b780058218e6264","9789","2015-03-18T07:00:00.000Z","a0758000002kNIRAA2","USD","189.75","Item Created"
"a064E000004DVKLQA4","9789-83ceb8cd49507c089415d006efcd6c64","9789","2015-03-23T07:00:00.000Z","a0758000002kNIRAA2","USD","230","Item Created"
"a064E000004DVKMQA4","9789-8705bc2f16f33b253e176d97cffb1b89","9789","2015-03-25T07:00:00.000Z","a0758000002kNIRAA2","USD","200","Item Created"
"a064E000004DVKNQA4","9789-98fc6f9970e4fc267bbfa41859d102da","9789","2015-03-29T07:00:00.000Z","a0758000002kNQ9AAM","USD","420","Item Created"
"a064E000004DVKOQA4","9789-302cce8774e42d1a0a3cd0ff45f55347","9789","2015-03-30T07:00:00.000Z","a0758000002kNIRAA2","USD","379","Item Created"
"a064E000004DVKPQA4","9789-509fcadce8089a4446ebbbc9b77c384f","9789","2015-03-31T07:00:00.000Z","a074E000000Hz57QAC","USD","215","Item Created"
"a064E000004DVKQQA4","9789-c179de619a64840c498feacc2d511c9b","9789","2015-04-01T07:00:00.000Z","a0758000002kNR8AAM","USD","100","Item Created"
"a064E000004DVKRQA4","9789-c29e073f62b5bda518f00c859f7a2d4d","9789","2015-04-02T07:00:00.000Z","a0758000002kNHHAA2","USD","220","Item Created"
"a064E000004DVKSQA4","9789-c6970c2b00c0701024fabfe435b550b4","9789","2015-04-11T07:00:00.000Z","a074E000000Hz57QAC","USD","560.1","Item Created"
"a064E000004DVKTQA4","9789-c3b16b389e13d27a93eefb2a9592ea07","9789","2015-04-12T07:00:00.000Z","a0758000002kNIRAA2","USD","460","Item Created"
"a064E000004DVKUQA4","9789-7c22c4ed8e24f0a23f5fbda6403a20c2","9789","2015-04-24T07:00:00.000Z","a0758000002kNHHAA2","USD","1485","Item Created"
"a064E000004DVKVQA4","9789-18ee97123695370fd700dc95e0690070","9789","2015-05-01T07:00:00.000Z","a0758000002kNKpAAM","USD","500","Item Created"
"a064E000004DVKWQA4","9789-3cdfddfd6f8ad7e890d5324bc80948ed","9789","2015-05-09T07:00:00.000Z","a0758000002kNJQAA2","USD","970","Item Created"
"a064E000004DVKXQA4","9789-aefaa01b96b10756a760ad1183ceecac","9789","2015-11-09T08:00:00.000Z","a0758000002kNImAAM","USD","100","Item Created"
"a064E000004DVKYQA4","9789-b3f38fae66b3222c60518ddaa5139744","9789","2015-11-10T08:00:00.000Z","a0758000002kNFKAA2","USD","100","Item Created"
"a064E000004DVKZQA4","9789-6ad497f59f4442167dc66f963d62f127","9789","2015-11-19T08:00:00.000Z","a0758000002kNQlAAM","USD","142","Item Created"
"a064E000004DVKaQAO","9789-1d1b365e08e5eaa385ee86b174ab46e4","9789","2015-11-23T08:00:00.000Z","a0758000002kNJGAA2","USD","257.5","Item Created"
"a064E000004DVKbQAO","9841-34ecebc1d4ac62bf2f4c392a3634cc05","9841","2015-10-17T07:00:00.000Z","a0758000002kNMyAAM","USD","10","Item Created"
"a064E000004DVKcQAO","9845-a1a1a0172fa17ef2f9fc4cae63525012","9845","2015-10-17T13:00:00.000Z","a0758000002kNMBAA2","AUD","5.46","Item Created"
"a064E000004DVKdQAO","9846-dcf077a74ac965243984a2fbe81d3b3a","9846","2015-10-31T13:00:00.000Z","a0758000002kNDHAA2","AUD","7500","Item Created"
"a064E000004DVKeQAO","9846-367de5af2457dc48b57e92ad231969ff","9846","2015-10-31T13:00:00.000Z","a0758000002kNNlAAM","AUD","2500","Item Created"
"a064E000004DVKfQAO","9870-bab8426799f2dbfa60ac2da2bf7ded1c","9870","2015-10-25T04:00:00.000Z","a0758000002kNDHAA2","USD","210","Item Created"
"a064E000004DVKgQAO","9870-7743bc35263c09ebb332ac2eede2f30f","9870","2015-11-03T05:00:00.000Z","a0758000002kNDHAA2","USD","240","Item Created"
"a064E000004DVKhQAO","9870-bded90e0479540126257bcd158a5a32f","9870","2015-12-04T05:00:00.000Z","a0758000002kNDHAA2","USD","550","Item Created"
"a064E000004DVKiQAO","9870-9930d3a685362590cc9ce6ac60a3149a","9870","2015-12-24T05:00:00.000Z","a0758000002kNDHAA2","USD","355","Item Created"
"a064E000004DVKjQAO","9870-24c2faeac4949a5aebe86b03f23144de","9870","2016-01-07T05:00:00.000Z","a0758000002kNDHAA2","USD","420","Item Created"
"a064E000004DVKkQAO","9870-3c6e784de2c104796909d2cdff283906","9870","2016-02-04T05:00:00.000Z","a0758000002kNDHAA2","USD","475","Item Created"
"a064E000004DVKlQAO","9870-631817db48314ed2288860dd7179b01d","9870","2016-03-04T05:00:00.000Z","a0758000002kNDHAA2","USD","750","Item Created"
"a064E000004DVKmQAO","9870-4035b53ee8b13d1c06dfa9a727001617","9870","2016-04-07T04:00:00.000Z","a0758000002kNDHAA2","USD","475","Item Created"
"a064E000004DVKnQAO","9870-5393721cd2676819d613831726afaf97","9870","2016-05-09T04:00:00.000Z","a0758000002kNDHAA2","USD","750","Item Created"
"a064E000004DVKoQAO","9873-6b47f662dfbfb8cd46d5320d3c332557","9873","2016-01-15T08:00:00.000Z","a0758000002kNL0AAM","CAD","100","Item Created"
"a064E000004DVKpQAO","9878-004ba08720961233ca337324714b4574","9878","2016-01-24T08:00:00.000Z","a0758000002kNDHAA2","USD","13.8","Item Created"
"a064E000004DVKqQAO","9879-b25022b27f6123e69d2e38b65f95b9f1","9879","2015-09-25T05:00:00.000Z","a0758000002kNHwAAM","USD","450","Item Created"
"a064E000004DVKrQAO","9879-8b633795dfa1cb1f99272e5a94d83d88","9879","2015-09-25T05:00:00.000Z","a0758000002kNDHAA2","USD","178","Item Created"
"a064E000004DVKsQAO","9879-b9ee69002b509280eadd422bd79eca89","9879","2015-09-25T05:00:00.000Z","a0758000002kNNlAAM","USD","69","Item Created"
"a064E000004DVKtQAO","9887-d84949251061f2357c597399d93e59cb","9887","2015-10-22T13:30:00.000Z","a0758000002kNNlAAM","AUD","700","Item Created"
"a064E000004DVKuQAO","9890-58708fdff446556216f8ba7e1f1aec1f","9890","2015-11-22T00:00:00.000Z","a0758000002kNDHAA2","GBP","62.5","Item Created"
"a064E000004DVKvQAO","9890-bc80a19996a4edcfd0ec4240d4ef2640","9890","2015-11-22T00:00:00.000Z","a0758000002kNNlAAM","GBP","62.5","Item Created"
"a064E000004DVKwQAO","9890-8da99ebcafc71772a9a6694bab4bf60c","9890","2015-11-22T00:00:00.000Z","a0758000002kNGHAA2","GBP","62.5","Item Created"
"a064E000004DVKxQAO","9890-f5a8e1ceb9fca2453a317923d311f07f","9890","2015-11-22T00:00:00.000Z","a0758000002kNMyAAM","GBP","62.5","Item Created"
"a064E000004DVKyQAO","9898-00e462d3bd554075afcab67081759549","9898","2015-10-23T23:00:00.000Z","a0758000002kNNlAAM","GBP","93.75","Item Created"
"a064E000004DVKzQAO","9898-4011cd24732aba838205f336f3377178","9898","2015-10-23T23:00:00.000Z","a0758000002kNGHAA2","GBP","93.75","Item Created"
"a064E000004DVL0QAO","9905-eb031401de6766d583cfd48701b76652","9905","2015-10-24T22:00:00.000Z","a0758000002kNGRAA2","EUR","250","Item Created"
"a064E000004DVL1QAO","9908-a69c0bd6bba2789e7ae59749b27afdaf","9908","2015-10-25T04:00:00.000Z","a0758000002kNHwAAM","USD","1332","Item Created"
"a064E000004DVL2QAO","9908-172c019167ac6b593495d910afc2befc","9908","2016-03-26T04:00:00.000Z","a0758000002kNHwAAM","USD","700","Item Created"
"a064E000004DVL3QAO","9908-75f1d4a77a620c80aee83ced01582379","9908","2016-05-03T04:00:00.000Z","a0758000002kNLqAAM","USD","100","Item Created"
"a064E000004DVL4QAO","9947-dd14a7e61dbd1a1cc856278d331acb8a","9947","2015-12-20T23:00:00.000Z","a0758000002kNNlAAM","EUR","4000","Item Created"
"a064E000004DVL5QAO","9947-25b1210d4d7b8e7a15fde5facdcd1a69","9947","2015-12-20T23:00:00.000Z","a0758000002kNPaAAM","EUR","5700","Item Created"
"a064E000004DVL6QAO","9955-77432a017e2d1f07eff5fb8c7e989b8c","9955","2015-11-07T00:00:00.000Z","a0758000002kNDHAA2","GBP","18.75","Item Created"
"a064E000004DVL7QAO","9955-2f3e2889aa429d357c610e09a4ae94a3","9955","2015-12-04T00:00:00.000Z","a0758000002kNIAAA2","GBP","62.5","Item Created"
"a064E000004DVL8QAO","9955-3302139a5813d7e13517ebe8551e83cb","9955","2015-11-10T00:00:00.000Z","a0758000002kNDHAA2","GBP","15","Item Created"
"a064E000004DVL9QAO","9955-292d245abb72a9ffe205d8ca4abe9588","9955","2015-12-22T00:00:00.000Z","a0758000002kNFnAAM","GBP","5","Item Created"
"a064E000004DVLAQA4","9955-86cf6d7cf924d08a130df05d684c367c","9955","2015-12-25T00:00:00.000Z","a0758000002kNIAAA2","GBP","31.25","Item Created"
"a064E000004DVLBQA4","9955-1c7e56b2928927a8548351c222321d65","9955","2015-12-25T00:00:00.000Z","a0758000002kNFnAAM","GBP","31.25","Item Created"
"a064E000004DVLCQA4","9955-128da705863beefe336cb41cd0d269dc","9955","2016-01-29T00:00:00.000Z","a0758000002kNIAAA2","GBP","175","Item Created"
