"ID","INCOME_CONTACT_ID","INCOME_START_DATE","INCOME_END_DATE","INCOME_CURRENCY","INCOME_AMOUNT","INCOME_PLEDGE_PERCENTAGE","STATUS"
"a004E000007xS17QAE","57","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","92627","10","Item Created"
"a004E000007xS18QAE","1610","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","EUR","615","0","Item Created"
"a004E000007xS19QAE","1610","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","EUR","195","0","Item Created"
"a004E000007xS1AQAU","1610","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","7650","0","Item Created"
"a004E000007xS1BQAU","1610","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","2340","0","Item Created"
"a004E000007xS1CQAU","101","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","2659.33","20","Item Created"
"a004E000007xS1DQAU","101","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","1440","20","Item Created"
"a004E000007xS1EQAU","101","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","10531.81","20","Item Created"
"a004E000007xS1FQAU","101","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","33100","20","Item Created"
"a004E000007xS1GQAU","1612","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","18917","10","Item Created"
"a004E000007xS1HQAU","1612","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","20440","10","Item Created"
"a004E000007xS1IQAU","1612","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","20707","10","Item Created"
"a004E000007xS1JQAU","103","2013-09-30T23:00:00.000Z","2014-09-29T23:00:00.000Z","GBP","13726","10","Item Created"
"a004E000007xS1KQAU","103","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","GBP","3431.5","10","Item Created"
"a004E000007xS1LQAU","103","2015-09-30T23:00:00.000Z","2016-09-29T23:00:00.000Z","GBP","28695","10","Item Created"
"a004E000007xS1MQAU","1627","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","30872","25","Item Created"
"a004E000007xS1NQAU","1627","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","43055.03","25","Item Created"
"a004E000007xS1OQAU","1627","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","34452.61","25","Item Created"
"a004E000007xS1PQAU","1627","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","6358.61","25","Item Created"
"a004E000007xS1QQAU","1629","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","EUR","5000","10","Item Created"
"a004E000007xS1RQAU","1629","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","EUR","4600","10","Item Created"
"a004E000007xS1SQAU","1629","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","EUR","7500","10","Item Created"
"a004E000007xS1TQAU","1629","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","EUR","4100","10","Item Created"
"a004E000007xS1UQAU","1629","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","SEK","62112","10","Item Created"
"a004E000007xS1VQAU","171","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","200","10","Item Created"
"a004E000007xS1WQAU","1641","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","8065","10","Item Created"
"a004E000007xS1XQAU","1641","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","8065","10","Item Created"
"a004E000007xS1YQAU","1647","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","6760","0","Item Created"
"a004E000007xS1ZQAU","1660","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","6000","10","Item Created"
"a004E000007xS1aQAE","1660","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","30000","10","Item Created"
"a004E000007xS1bQAE","1672","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","1.75","0","Item Created"
"a004E000007xS1cQAE","1683","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","15000","7","Item Created"
"a004E000007xS1dQAE","1683","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","18500","7","Item Created"
"a004E000007xS1eQAE","1683","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","30000","7","Item Created"
"a004E000007xS1fQAE","1683","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","34069.33","7","Item Created"
"a004E000007xS1gQAE","1683","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","47000","7","Item Created"
"a004E000007xS1hQAE","3428","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","17500","10","Item Created"
"a004E000007xS1iQAE","3428","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","23000","10","Item Created"
"a004E000007xS1jQAE","3428","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","25000","10","Item Created"
"a004E000007xS1kQAE","3449","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","40000","10","Item Created"
"a004E000007xS1lQAE","3449","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","18000","10","Item Created"
"a004E000007xS1mQAE","5054","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","13900","0","Item Created"
"a004E000007xS1nQAE","5069","2013-09-30T23:00:00.000Z","2014-09-29T23:00:00.000Z","USD","6400","10","Item Created"
"a004E000007xS1oQAE","5069","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","USD","15500","10","Item Created"
"a004E000007xS1pQAE","5107","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","21220","10","Item Created"
"a004E000007xS1qQAE","5107","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","18165.7","10","Item Created"
"a004E000007xS1rQAE","5107","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","14202.5","10","Item Created"
"a004E000007xS1sQAE","5140","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","60000","10","Item Created"
"a004E000007xS1tQAE","5172","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","12586","10","Item Created"
"a004E000007xS1uQAE","5172","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","18667","10","Item Created"
"a004E000007xS1vQAE","5172","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","34268.02","10","Item Created"
"a004E000007xS1wQAE","5172","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","35142","10","Item Created"
"a004E000007xS1xQAE","5188","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","21297","10","Item Created"
"a004E000007xS1yQAE","5188","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","18095","10","Item Created"
"a004E000007xS1zQAE","5188","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","41700","10","Item Created"
"a004E000007xS20QAE","5191","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","175000","1.5","Item Created"
"a004E000007xS21QAE","5192","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","86109","10","Item Created"
"a004E000007xS22QAE","5192","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","95000","10","Item Created"
"a004E000007xS23QAE","5186","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","GBP","48359.35","10","Item Created"
"a004E000007xS24QAE","5215","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","25000","25","Item Created"
"a004E000007xS25QAE","5215","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","30000","25","Item Created"
"a004E000007xS26QAE","5215","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","40000","25","Item Created"
"a004E000007xS27QAE","5226","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","27000","0","Item Created"
"a004E000007xS28QAE","5228","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","1000","10","Item Created"
"a004E000007xS29QAE","5228","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","1100","10","Item Created"
"a004E000007xS2AQAU","5228","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","1600","10","Item Created"
"a004E000007xS2BQAU","5251","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","30000","1.1","Item Created"
"a004E000007xS2CQAU","5251","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","35000","1.1","Item Created"
"a004E000007xS2DQAU","5252","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","35000","50","Item Created"
"a004E000007xS2EQAU","5252","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","80000","50","Item Created"
"a004E000007xS2FQAU","5252","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","110000","50","Item Created"
"a004E000007xS2GQAU","5259","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","20000","10","Item Created"
"a004E000007xS2HQAU","5259","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","37000","10","Item Created"
"a004E000007xS2IQAU","5272","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","95000","50","Item Created"
"a004E000007xS2JQAU","5284","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","16250","10","Item Created"
"a004E000007xS2KQAU","5284","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","21500","10","Item Created"
"a004E000007xS2LQAU","5884","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","NOK","41000","10","Item Created"
"a004E000007xS2MQAU","5890","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","22000","2.5","Item Created"
"a004E000007xS2NQAU","5905","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","26000","10","Item Created"
"a004E000007xS2OQAU","5914","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","36000","10","Item Created"
"a004E000007xS2PQAU","5914","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","36000","10","Item Created"
"a004E000007xS2QQAU","4818","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","6800","10","Item Created"
"a004E000007xS2RQAU","4818","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","8550","10","Item Created"
"a004E000007xS2SQAU","4818","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","10380","10","Item Created"
"a004E000007xS2TQAU","5943","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","80000","10","Item Created"
"a004E000007xS2UQAU","5943","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","105000","10","Item Created"
"a004E000007xS2VQAU","5944","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","1","10","Item Created"
"a004E000007xS2WQAU","5951","2013-03-31T23:00:00.000Z","2014-03-30T23:00:00.000Z","NZD","180000","0","Item Created"
"a004E000007xS2XQAU","5951","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","NZD","180000","0","Item Created"
"a004E000007xS2YQAU","5965","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","13400","10","Item Created"
"a004E000007xS2ZQAU","5972","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","16471.67","10","Item Created"
"a004E000007xS2aQAE","5973","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","5350","10","Item Created"
"a004E000007xS2bQAE","5976","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","36100","10","Item Created"
"a004E000007xS2cQAE","5976","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","42000","10","Item Created"
"a004E000007xS2dQAE","5976","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","46200","10","Item Created"
"a004E000007xS2eQAE","5979","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","1000","10","Item Created"
"a004E000007xS2fQAE","5979","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","3550","10","Item Created"
"a004E000007xS2gQAE","5980","2014-06-30T23:00:00.000Z","2015-06-29T23:00:00.000Z","GBP","30000","10","Item Created"
"a004E000007xS2hQAE","6015","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","5430","5","Item Created"
"a004E000007xS2iQAE","6021","2014-07-28T23:00:00.000Z","2015-07-27T23:00:00.000Z","GBP","9235.5","10","Item Created"
"a004E000007xS2jQAE","6021","2015-07-28T23:00:00.000Z","2016-07-27T23:00:00.000Z","GBP","21145.64","10","Item Created"
"a004E000007xS2kQAE","6021","2016-07-28T23:00:00.000Z","2017-07-27T23:00:00.000Z","GBP","50000","10","Item Created"
"a004E000007xS2lQAE","6022","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","31200","0","Item Created"
"a004E000007xS2mQAE","6022","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","31200","0","Item Created"
"a004E000007xS2nQAE","6022","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","31200","0","Item Created"
"a004E000007xS2oQAE","6022","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","42600","0","Item Created"
"a004E000007xS2pQAE","6022","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","43150","0","Item Created"
"a004E000007xS2qQAE","6022","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","45000","0","Item Created"
"a004E000007xS2rQAE","5901","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","AUD","20000","10","Item Created"
"a004E000007xS2sQAE","6032","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","2827.33","10","Item Created"
"a004E000007xS2tQAE","6039","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","42000","10","Item Created"
"a004E000007xS2uQAE","6039","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","38000","10","Item Created"
"a004E000007xS2vQAE","6109","2014-09-30T23:00:00.000Z","2015-09-29T23:00:00.000Z","USD","26971","10","Item Created"
"a004E000007xS2wQAE","6109","2015-09-30T23:00:00.000Z","2016-09-29T23:00:00.000Z","USD","26971","10","Item Created"
"a004E000007xS2xQAE","6115","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","20000","0","Item Created"
"a004E000007xS2yQAE","6115","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","40000","0","Item Created"
"a004E000007xS2zQAE","6115","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","38000","0","Item Created"
"a004E000007xS30QAE","6115","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","36000","0","Item Created"
"a004E000007xS31QAE","6117","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","3333.33","10","Item Created"
"a004E000007xS32QAE","6117","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","22000","10","Item Created"
"a004E000007xS33QAE","6128","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","2000","10","Item Created"
"a004E000007xS34QAE","6128","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","2000","10","Item Created"
"a004E000007xS35QAE","5290","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10000000","5","Item Created"
"a004E000007xS36QAE","6138","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","12000","2","Item Created"
"a004E000007xS37QAE","6145","2014-08-31T23:00:00.000Z","2015-08-30T23:00:00.000Z","USD","25000","5","Item Created"
"a004E000007xS38QAE","6158","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","3200","10","Item Created"
"a004E000007xS39QAE","6158","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","1943","10","Item Created"
"a004E000007xS3AQAU","6184","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10000","5","Item Created"
"a004E000007xS3BQAU","6184","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","32500","5","Item Created"
"a004E000007xS3CQAU","6184","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","35000","5","Item Created"
"a004E000007xS3DQAU","6185","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","2000","10","Item Created"
"a004E000007xS3EQAU","4880","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","3050","10","Item Created"
"a004E000007xS3FQAU","6188","2013-01-11T00:00:00.000Z","2014-01-10T00:00:00.000Z","AUD","65000","10","Item Created"
"a004E000007xS3GQAU","6188","2014-01-11T00:00:00.000Z","2015-01-10T00:00:00.000Z","AUD","75000","10","Item Created"
"a004E000007xS3HQAU","6188","2015-01-11T00:00:00.000Z","2016-01-10T00:00:00.000Z","AUD","95000","10","Item Created"
"a004E000007xS3IQAU","6188","2016-01-11T00:00:00.000Z","2017-01-10T00:00:00.000Z","AUD","95000","10","Item Created"
"a004E000007xS3JQAU","6197","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","36000","0","Item Created"
"a004E000007xS3KQAU","6211","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","25000","0","Item Created"
"a004E000007xS3LQAU","6213","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10311","10","Item Created"
"a004E000007xS3MQAU","6216","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","27900","1.1","Item Created"
"a004E000007xS3NQAU","6226","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xS3OQAU","6226","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xS3PQAU","6226","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","10000","10","Item Created"
"a004E000007xS3QQAU","6244","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xS3RQAU","6244","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","41000","10","Item Created"
"a004E000007xS3SQAU","6244","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xS3TQAU","6199","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","40000","10","Item Created"
"a004E000007xS3UQAU","6199","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","60000","10","Item Created"
"a004E000007xS3VQAU","6199","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","USD","40000","10","Item Created"
"a004E000007xS3WQAU","6266","2014-10-03T23:00:00.000Z","2015-10-02T23:00:00.000Z","JPY","100","10","Item Created"
"a004E000007xS3XQAU","6279","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","14638","0","Item Created"
"a004E000007xS3YQAU","6291","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","12000","10","Item Created"
"a004E000007xS3ZQAU","6291","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","12000","10","Item Created"
"a004E000007xS3aQAE","6291","2016-04-05T23:00:00.000Z","2017-04-04T23:00:00.000Z","GBP","12000","10","Item Created"
"a004E000007xS3bQAE","6303","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","8000","10","Item Created"
"a004E000007xS3cQAE","6310","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","1020","30","Item Created"
"a004E000007xS3dQAE","6310","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","1020","30","Item Created"
"a004E000007xS3eQAE","6310","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","1020","30","Item Created"
"a004E000007xS3fQAE","6327","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","27000","10","Item Created"
"a004E000007xS3gQAE","6334","2009-01-01T00:00:00.000Z","2009-12-31T00:00:00.000Z","USD","120","10","Item Created"
"a004E000007xS3hQAE","6334","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","USD","130","10","Item Created"
"a004E000007xS3iQAE","6334","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","USD","140","10","Item Created"
"a004E000007xS3jQAE","6334","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","USD","140","10","Item Created"
"a004E000007xS3kQAE","6334","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","150","10","Item Created"
"a004E000007xS3lQAE","6334","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","150","10","Item Created"
"a004E000007xS3mQAE","6337","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","32000","10","Item Created"
"a004E000007xS3nQAE","6363","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","5300","10","Item Created"
"a004E000007xS3oQAE","6363","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","4000","10","Item Created"
"a004E000007xS3pQAE","6366","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","37067","10","Item Created"
"a004E000007xS3qQAE","6366","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","39898","10","Item Created"
"a004E000007xS3rQAE","6374","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","4000","30","Item Created"
"a004E000007xS3sQAE","6384","2015-09-28T23:00:00.000Z","2016-09-27T23:00:00.000Z","GBP","6500","10","Item Created"
"a004E000007xS3tQAE","6388","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","CHF","44000","10","Item Created"
"a004E000007xS3uQAE","4804","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","24666","10","Item Created"
"a004E000007xS3vQAE","4804","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","47700","10","Item Created"
"a004E000007xS3wQAE","4804","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","GBP","45000","10","Item Created"
"a004E000007xS3xQAE","131","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","GBP","7500","10","Item Created"
"a004E000007xS3yQAE","131","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","17500","10","Item Created"
"a004E000007xS3zQAE","131","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","44700","10","Item Created"
"a004E000007xS40QAE","6400","2014-03-31T23:00:00.000Z","2015-03-30T23:00:00.000Z","GBP","7200","10","Item Created"
"a004E000007xS41QAE","6400","2015-03-31T23:00:00.000Z","2016-03-30T23:00:00.000Z","GBP","20500","10","Item Created"
"a004E000007xS42QAE","6400","2016-03-31T23:00:00.000Z","2017-03-30T23:00:00.000Z","GBP","20000","10","Item Created"
"a004E000007xS43QAE","4891","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","68000","10","Item Created"
"a004E000007xS44QAE","4891","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","73700","10","Item Created"
"a004E000007xS45QAE","6403","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","AUD","9541","10","Item Created"
"a004E000007xS46QAE","6403","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","AUD","6252","10","Item Created"
"a004E000007xS47QAE","3492","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","USD","110000","10","Item Created"
"a004E000007xS48QAE","3492","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","11474","10","Item Created"
"a004E000007xS49QAE","6407","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","GBP","5000","10","Item Created"
"a004E000007xS4AQAU","6407","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","14500","10","Item Created"
"a004E000007xS4BQAU","6411","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","1000","10","Item Created"
"a004E000007xS4CQAU","6411","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","1500","10","Item Created"
"a004E000007xS4DQAU","6411","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","EUR","8517","10","Item Created"
"a004E000007xS4EQAU","6413","2012-04-05T23:00:00.000Z","2013-04-04T23:00:00.000Z","GBP","6000","0","Item Created"
"a004E000007xS4FQAU","6413","2013-04-05T23:00:00.000Z","2014-04-04T23:00:00.000Z","GBP","6000","0","Item Created"
"a004E000007xS4GQAU","6413","2014-04-05T23:00:00.000Z","2015-04-04T23:00:00.000Z","GBP","12000","0","Item Created"
"a004E000007xS4HQAU","6413","2015-04-05T23:00:00.000Z","2016-04-04T23:00:00.000Z","GBP","19366","0","Item Created"
"a004E000007xS4IQAU","6424","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","GBP","31644","10","Item Created"
"a004E000007xS4JQAU","6713","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","679997","10","Item Created"
"a004E000007xS4KQAU","6715","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","AUD","200","10","Item Created"
"a004E000007xS4LQAU","6715","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","AUD","5000","10","Item Created"
"a004E000007xS4MQAU","6715","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","AUD","9500","10","Item Created"
"a004E000007xS4NQAU","6978","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","40000","10","Item Created"
"a004E000007xS4OQAU","6978","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","USD","34150","10","Item Created"
"a004E000007xS4PQAU","6986","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","USD","34800","10","Item Created"
"a004E000007xS4QQAU","6996","2010-01-01T00:00:00.000Z","2010-12-31T00:00:00.000Z","EUR","9625.52","10","Item Created"
"a004E000007xS4RQAU","6996","2011-01-01T00:00:00.000Z","2011-12-31T00:00:00.000Z","EUR","14422.72","10","Item Created"
"a004E000007xS4SQAU","6996","2012-01-01T00:00:00.000Z","2012-12-31T00:00:00.000Z","EUR","16641.6","10","Item Created"
"a004E000007xS4TQAU","6996","2013-01-01T00:00:00.000Z","2013-12-31T00:00:00.000Z","EUR","16641.6","10","Item Created"
"a004E000007xS4UQAU","6996","2014-01-01T00:00:00.000Z","2014-12-31T00:00:00.000Z","EUR","16641.6","10","Item Created"
"a004E000007xS4VQAU","6996","2015-01-01T00:00:00.000Z","2015-12-31T00:00:00.000Z","EUR","16641.6","10","Item Created"
"a004E000007xS4WQAU","6996","2016-01-01T00:00:00.000Z","2016-12-31T00:00:00.000Z","EUR","18721.8","10","Item Created"
