"ID","DONATION_MD5_HASH","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","STATUS"
"a064E000004DXRKQA4","4007-6c72dde000dafa9a0fd8a532f14614bc","4007","2016-03-01T00:00:00.000Z","a0758000002kNIAAA2","GBP","2500","Item Created"
"a064E000004DXRLQA4","4007-0384a56be4accd248b567eab3222e79d","4007","2015-09-30T23:00:00.000Z","a0758000002kNMBAA2","GBP","1508","Item Created"
"a064E000004DXRMQA4","4007-d05957960e1234458f5b1b7b8bb7d9b9","4007","2016-02-01T00:00:00.000Z","a074E000000Hz57QAC","GBP","937.5","Item Created"
"a064E000004DXRNQA4","8003-db780043e459b2b3f732ece4bbf471f7","8003","2015-03-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","500","Item Created"
"a064E000004DXROQA4","8007-eba05810ba3e718938c3ec20615e7432","8007","2015-04-01T13:00:00.000Z","a0758000002kNHwAAM","USD","50","Item Created"
"a064E000004DXRPQA4","8007-57f7324e522cc897735bb1da91dc803b","8007","2015-04-23T14:00:00.000Z","a0758000002kNDHAA2","USD","30","Item Created"
"a064E000004DXRQQA4","8007-dd05e5db294059a661bdc3a76bece1d4","8007","2015-04-23T14:00:00.000Z","a0758000002kNNlAAM","AUD","25","Item Created"
"a064E000004DXRRQA4","8007-51380580e1ce80450e271c8645be962b","8007","2015-10-07T13:00:00.000Z","a0758000002kNGHAA2","USD","25","Item Created"
"a064E000004DXRSQA4","8007-4fa0096f320d0a1da529e9343f5df738","8007","2015-11-24T13:00:00.000Z","a0758000002kNHwAAM","USD","30","Item Created"
"a064E000004DXRTQA4","8007-1c322dabc5efa730f39140d7eccdfc0a","8007","2015-11-24T13:00:00.000Z","a0758000002kNDHAA2","USD","15","Item Created"
"a064E000004DXRUQA4","8007-3906fdf825a7ca63d6e31a98df1c80b1","8007","2016-03-30T13:00:00.000Z","a074E000000Hz57QAC","AUD","7","Item Created"
"a064E000004DXRVQA4","8007-32226826fb1dc70e02da6a6512899192","8007","2016-02-14T13:00:00.000Z","a074E000000Hz57QAC","AUD","10","Item Created"
"a064E000004DXRWQA4","8007-adfae0e7339e3eb9882c0be939c8abb4","8007","2016-02-29T13:00:00.000Z","a074E000000Hz57QAC","AUD","5","Item Created"
"a064E000004DXRXQA4","8031-34de23ac9726222c1a2938bbf984e329","8031","2014-12-24T08:00:00.000Z","a0758000002kNDHAA2","USD","100","Item Created"
"a064E000004DXRYQA4","8031-65a79faac2fc5f7a29cacedf343153b7","8031","2015-04-12T07:00:00.000Z","a0758000002kNDHAA2","USD","125","Item Created"
"a064E000004DXRZQA4","8031-763e09cd97c20a036e3d4b1920307b08","8031","2015-04-12T07:00:00.000Z","a0758000002kNNlAAM","USD","125","Item Created"
"a064E000004DXRaQAO","8031-172447534036431efceb258d6a5b8695","8031","2015-04-12T07:00:00.000Z","a0758000002kNGHAA2","USD","125","Item Created"
"a064E000004DXRbQAO","8031-aa4efc3e55cf839607fa436b51191acf","8031","2015-04-12T07:00:00.000Z","a0758000002kNMyAAM","USD","125","Item Created"
"a064E000004DXRcQAO","8038-1b67c971a7284eb35394afb5cf347fe4","8038","2015-06-17T23:00:00.000Z","a0758000002kNF9AAM","USD","280","Item Created"
"a064E000004DXRdQAO","8038-cdece6863ed58d7ef61f372ada711cda","8038","2015-06-25T23:00:00.000Z","a0758000002kNF9AAM","USD","610","Item Created"
"a064E000004DXReQAO","8040-6fe4ac50e8c95eda29ef59961df26b3a","8040","2015-03-31T04:00:00.000Z","a0758000002kNKQAA2","USD","75","Item Created"
"a064E000004DXRfQAO","8040-3ee293c3d7930201f7461fe6eeaf7bf6","8040","2014-04-12T04:00:00.000Z","a0758000002kNN0AAM","USD","250","Item Created"
"a064E000004DXRgQAO","8040-4d00142f3eb6a9f4ab559f0933b7bd13","8040","2014-04-12T04:00:00.000Z","a0758000002kNKQAA2","USD","75","Item Created"
"a064E000004DXRhQAO","8040-cbed983e20c2130556274f16d699aaa9","8040","2015-04-12T04:00:00.000Z","a0758000002kNFiAAM","USD","20","Item Created"
"a064E000004DXRiQAO","8045-10bf7952777182d7d698f82ee9dfcd57","8045","2015-04-14T22:00:00.000Z","a0758000002kNHwAAM","USD","25","Item Created"
"a064E000004DXRjQAO","8045-a647cf8be3f373af961c4393a8cd1b5f","8045","2015-07-04T22:00:00.000Z","a0758000002kNDHAA2","EUR","67","Item Created"
"a064E000004DXRkQAO","8045-25832647b6057f524bf841a98719421f","8045","2015-07-04T22:00:00.000Z","a0758000002kNHwAAM","EUR","13","Item Created"
"a064E000004DXRlQAO","8045-e78e2e0876956033f27ac41834885bc9","8045","2015-07-04T22:00:00.000Z","a0758000002kNNlAAM","EUR","13","Item Created"
"a064E000004DXRmQAO","8047-0d10573a4a2389d75e0a000dd18fe3a1","8047","2015-04-12T07:00:00.000Z","a0758000002kNHaAAM","USD","1000","Item Created"
"a064E000004DXRnQAO","8047-c6f1aaa1a13132a153fb2bf6994bfc5b","8047","2015-04-12T07:00:00.000Z","a0758000002kNDHAA2","USD","3000","Item Created"
"a064E000004DXRoQAO","8047-eab32b9780caf9300feaf52ff71bc273","8047","2015-04-29T07:00:00.000Z","a0758000002kNJRAA2","USD","100","Item Created"
"a064E000004DXRpQAO","8047-f4a8f4a9b7c69ba83f3f4f8fc902b069","8047","2015-08-03T07:00:00.000Z","a0758000002kNKYAA2","USD","4000","Item Created"
"a064E000004DXRqQAO","8047-e22ccc5adf2c62022a00c981c6796d4c","8047","2015-11-29T08:00:00.000Z","a0758000002kNDHAA2","USD","4000","Item Created"
"a064E000004DXRrQAO","8047-a6aed08e0e53de6b6dc6a634ba96657a","8047","2015-11-29T08:00:00.000Z","a0758000002kNKYAA2","USD","3000","Item Created"
"a064E000004DXRsQAO","8064-76e35b3ff251d50780b3be682ae3fd1e","8064","2015-01-31T16:00:00.000Z","a0758000002kNQCAA2","GBP","62.5","Item Created"
"a064E000004DXRtQAO","8064-9d59359767332b239e789600a95c1e8c","8064","2015-03-15T16:00:00.000Z","a0758000002kNNTAA2","GBP","62.5","Item Created"
"a064E000004DXRuQAO","8064-9a9a52cb046678a68ebcce332f7390c1","8064","2014-08-10T16:00:00.000Z","a0758000002kNMBAA2","GBP","125","Item Created"
"a064E000004DXRvQAO","8064-639994cd140635d1e8decc3278f9ab39","8064","2014-03-11T16:00:00.000Z","a0758000002kNETAA2","GBP","25","Item Created"
"a064E000004DXRwQAO","8064-e29b43aafc2a0d7e9b1427802797a336","8064","2014-02-27T16:00:00.000Z","a0758000002kNDfAAM","GBP","12.5","Item Created"
"a064E000004DXRxQAO","8064-583b2a1117a8dd47d535864f23641a1d","8064","2014-02-12T16:00:00.000Z","a0758000002kNGiAAM","GBP","37.5","Item Created"
"a064E000004DXRyQAO","8064-033819e4f403c77d442cbf83ffd979d2","8064","2014-01-18T16:00:00.000Z","a0758000002kNI8AAM","GBP","37.5","Item Created"
"a064E000004DXRzQAO","8064-abb679a38ec840d3caba3006a33e160e","8064","2013-12-25T16:00:00.000Z","a0758000002kNMBAA2","GBP","125","Item Created"
"a064E000004DXS0QAO","8064-1c292a62538c53722bbeb12545f95b81","8064","2013-11-14T16:00:00.000Z","a0758000002kNMBAA2","GBP","150","Item Created"
"a064E000004DXS1QAO","8064-a00cd1493318d95abc734e6716530540","8064","2013-09-29T16:00:00.000Z","a0758000002kNLmAAM","GBP","25","Item Created"
"a064E000004DXS2QAO","8064-8682c4a0a2c653b4a44a111f6f515060","8064","2013-06-14T16:00:00.000Z","a0758000002kNP5AAM","GBP","25","Item Created"
"a064E000004DXS3QAO","8064-dbe3df74b7c1afd8f8c61454bb6988f6","8064","2012-06-07T16:00:00.000Z","a0758000002kNEuAAM","GBP","12.5","Item Created"
"a064E000004DXS4QAO","8064-7861fcd782e7dead608dd482b455315e","8064","2011-06-04T16:00:00.000Z","a0758000002kNEuAAM","GBP","12.5","Item Created"
"a064E000004DXS5QAO","8064-a9906f45688c1edb236fc4c18d34db1f","8064","2010-01-23T16:00:00.000Z","a0758000002kNMBAA2","GBP","10","Item Created"
"a064E000004DXS6QAO","8064-73a0a2e25209c2242dee7987db381e4d","8064","2010-01-23T16:00:00.000Z","a0758000002kNEVAA2","GBP","10","Item Created"
"a064E000004DXS7QAO","8064-5f573bc8d6a3e87cbce63b1bf68b1484","8064","2010-01-23T16:00:00.000Z","a0758000002kNDFAA2","GBP","10","Item Created"
"a064E000004DXS8QAO","3899-cf9d5dad142ecb56b3426bb4d4508b2a","3899","2015-06-01T23:00:00.000Z","a0758000002kNDHAA2","GBP","45.81","Item Created"
"a064E000004DXS9QAO","3899-03004791317622f7b0ed98de9abcff88","3899","2015-06-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","45.81","Item Created"
"a064E000004DXSAQA4","3899-a468dbc8d6a999d8881724c2702504e1","3899","2015-06-01T23:00:00.000Z","a0758000002kNGHAA2","GBP","45.81","Item Created"
"a064E000004DXSBQA4","3899-2b44c847e6e6af8f3a090e2d4ff2033d","3899","2015-06-01T23:00:00.000Z","a0758000002kNMyAAM","GBP","45.81","Item Created"
"a064E000004DXSCQA4","3899-8f85dcace15a1200289a15de6356dfba","3899","2015-05-03T23:00:00.000Z","a0758000002kNDHAA2","GBP","84.6","Item Created"
"a064E000004DXSDQA4","3899-f5c028c95c8f1867d06b94a668de428b","3899","2015-05-03T23:00:00.000Z","a0758000002kNNlAAM","GBP","84.6","Item Created"
"a064E000004DXSEQA4","3899-0a8aa71876163df57bc2840926266067","3899","2015-05-03T23:00:00.000Z","a0758000002kNGHAA2","GBP","84.6","Item Created"
"a064E000004DXSFQA4","3899-6d5f26d04057466f5935069d859cc4a5","3899","2015-05-03T23:00:00.000Z","a0758000002kNMyAAM","GBP","84.6","Item Created"
"a064E000004DXSGQA4","3899-3df7e393911625988c9f544d5ff20319","3899","2015-07-07T23:00:00.000Z","a0758000002kNDHAA2","GBP","65.21","Item Created"
"a064E000004DXSHQA4","3899-3460297c1f1714c147c066084d77aa99","3899","2015-07-07T23:00:00.000Z","a0758000002kNNlAAM","GBP","65.21","Item Created"
"a064E000004DXSIQA4","3899-a382aa7707cf7ac4d9b5c660f15adeb6","3899","2015-07-07T23:00:00.000Z","a0758000002kNGHAA2","GBP","65.21","Item Created"
"a064E000004DXSJQA4","3899-b35c4f5387b2da1959066e34ee3cadec","3899","2015-07-07T23:00:00.000Z","a0758000002kNMyAAM","GBP","65.21","Item Created"
"a064E000004DXSKQA4","3899-2c2f037ab8a70674a26b08230ca627ca","3899","2015-08-27T23:00:00.000Z","a0758000002kNDHAA2","GBP","68.22","Item Created"
"a064E000004DXSLQA4","3899-66a6b26d5a4de7a53e875d81454cb92a","3899","2015-08-27T23:00:00.000Z","a0758000002kNNlAAM","GBP","68.22","Item Created"
"a064E000004DXSMQA4","3899-25586bd5239cb19f80834cbe3c5a2c33","3899","2015-08-27T23:00:00.000Z","a0758000002kNGHAA2","GBP","68.22","Item Created"
"a064E000004DXSNQA4","3899-edff308535313dc596fe16ef47272dc6","3899","2015-08-27T23:00:00.000Z","a0758000002kNMyAAM","GBP","68.22","Item Created"
"a064E000004DXSOQA4","3899-0a33a4bb3e8dca18b5b2ec2db9e6108f","3899","2015-10-04T23:00:00.000Z","a0758000002kNDHAA2","GBP","169.03","Item Created"
"a064E000004DXSPQA4","3899-3e1b1b2ecf410a273600d65e74fd69b8","3899","2015-10-04T23:00:00.000Z","a0758000002kNNlAAM","GBP","169.03","Item Created"
"a064E000004DXSQQA4","3899-6f40ec65b654675fd0b424889ee85322","3899","2015-10-04T23:00:00.000Z","a0758000002kNGHAA2","GBP","169.03","Item Created"
"a064E000004DXSRQA4","3899-ca70f00a5a78649c32d6921d332b1d7e","3899","2015-10-04T23:00:00.000Z","a0758000002kNMyAAM","GBP","169.03","Item Created"
"a064E000004DXSSQA4","3899-23c4f4af7e252f77e2616d6fd25fd0e9","3899","2016-01-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","172.76","Item Created"
"a064E000004DXSTQA4","3899-1a289317d6e9635053037572a836f4cd","3899","2016-01-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","172.76","Item Created"
"a064E000004DXSUQA4","3899-9d37053449c04f04fa6a29f3ad56f0a4","3899","2016-01-03T00:00:00.000Z","a0758000002kNGHAA2","GBP","172.76","Item Created"
"a064E000004DXSVQA4","3899-676b55a789b9c444581490d75c644871","3899","2016-01-03T00:00:00.000Z","a0758000002kNMyAAM","GBP","172.76","Item Created"
"a064E000004DXSWQA4","8066-5dff5c5ed87d10e5ed56e4ceb34f469f","8066","2015-04-14T14:00:00.000Z","a0758000002kNDHAA2","AUD","100","Item Created"
"a064E000004DXSXQA4","8078-af0f15a3629e56a6cab5bc1b07cfe0de","8078","2014-12-31T05:00:00.000Z","a0758000002kNKjAAM","USD","8429","Item Created"
"a064E000004DXSYQA4","8078-ae0bf2378b8bfd971530d86a0a3f2293","8078","2015-01-04T05:00:00.000Z","a0758000002kNQDAA2","USD","150","Item Created"
"a064E000004DXSZQA4","8078-adebce7b88062801b6d8a95872fe9963","8078","2015-02-05T05:00:00.000Z","a0758000002kNJeAAM","USD","150","Item Created"
"a064E000004DXSaQAO","8078-2e6df8cdf3c87675fc35bbb4305bbd56","8078","2015-03-02T05:00:00.000Z","a0758000002kNQDAA2","USD","150","Item Created"
"a064E000004DXSbQAO","8078-41f71f330af381ccd57eed5157b52481","8078","2015-01-30T05:00:00.000Z","a0758000002kNJ0AAM","USD","100","Item Created"
"a064E000004DXScQAO","8078-c3bb7ae647937865cc2e0d619538245f","8078","2015-01-30T05:00:00.000Z","a0758000002kNLrAAM","USD","100","Item Created"
"a064E000004DXSdQAO","8078-7cf68e1d11b76380284078db5c484ddb","8078","2015-02-27T05:00:00.000Z","a0758000002kNNsAAM","USD","100","Item Created"
"a064E000004DXSeQAO","8078-5d9192e036ab37f3bc138c5666943009","8078","2015-02-27T05:00:00.000Z","a0758000002kNJ1AAM","USD","100","Item Created"
"a064E000004DXSfQAO","8078-46ff92f24317eeefb40bcbfb5844519a","8078","2015-02-27T05:00:00.000Z","a0758000002kNHwAAM","USD","100","Item Created"
"a064E000004DXSgQAO","8078-c7c8c2877b43d15bb7c899429c327cef","8078","2015-02-27T05:00:00.000Z","a0758000002kNNlAAM","USD","100","Item Created"
"a064E000004DXShQAO","8078-a5f01f09aaba9466ba5dda4ac87116df","8078","2015-03-30T04:00:00.000Z","a0758000002kNMBAA2","USD","100","Item Created"
"a064E000004DXSiQAO","8078-9c2ba49cb98a98bbd3342c55623ab4a8","8078","2015-03-30T04:00:00.000Z","a0758000002kNHLAA2","USD","100","Item Created"
"a064E000004DXSjQAO","8078-595c193c000b4f5f526ff818953189f3","8078","2015-03-30T04:00:00.000Z","a0758000002kNOvAAM","USD","100","Item Created"
"a064E000004DXSkQAO","8078-8ad32fc51d99306fe160c7794ddf2aee","8078","2015-04-03T04:00:00.000Z","a0758000002kNDHAA2","USD","100","Item Created"
"a064E000004DXSlQAO","8078-3399a9de89e5f89ab7799ec398d52b83","8078","2015-04-03T04:00:00.000Z","a0758000002kNHKAA2","USD","150","Item Created"
"a064E000004DXSmQAO","8081-037ecdb25e0944e9d8682980fcbb45be","8081","2014-12-13T23:00:00.000Z","a0758000002kNGHAA2","EUR","1130","Item Created"
"a064E000004DXSnQAO","8081-6a2a3b8133ab5530b155214efb3ac404","8081","2015-03-06T23:00:00.000Z","a0758000002kNDHAA2","EUR","115","Item Created"
"a064E000004DXSoQAO","8081-ae8ec0bf978244ab31cb604d9af1bdb2","8081","2015-07-06T22:00:00.000Z","a0758000002kNKYAA2","EUR","115","Item Created"
"a064E000004DXSpQAO","8081-8b82d699477c75c17b10434950bbc6f9","8081","2015-07-06T22:00:00.000Z","a074E000000Hz57QAC","EUR","115","Item Created"
"a064E000004DXSqQAO","8081-80b2a70dcf5a0cf0aab2f4dfde701b14","8081","2015-07-06T22:00:00.000Z","a074E000000Hz57QAC","EUR","115","Item Created"
"a064E000004DXSrQAO","8099-a5791d31f4ca2bd3f83e39b9c72e9655","8099","2015-05-14T04:00:00.000Z","a0758000002kNF9AAM","USD","2000","Item Created"
"a064E000004DXSsQAO","8099-01097cd20c3b94692dd485b0b0e14482","8099","2015-05-03T04:00:00.000Z","a0758000002kNI9AAM","USD","2300","Item Created"
"a064E000004DXStQAO","8099-3250a57bd3e19de33a7ee9930b365ce6","8099","2015-06-08T04:00:00.000Z","a0758000002kNI9AAM","USD","30000","Item Created"
"a064E000004DXSuQAO","8099-b8d12e95ac10bbbfa82eb27b5fc4a83a","8099","2015-06-01T04:00:00.000Z","a0758000002kNGdAAM","USD","4000","Item Created"
"a064E000004DXSvQAO","8099-e444b4b85fb7837852a6a8652de6bfe7","8099","2015-09-27T04:00:00.000Z","a0758000002kNObAAM","USD","75000","Item Created"
"a064E000004DXSwQAO","8099-74235065842d4a066af6ae2191610f4c","8099","2015-09-30T04:00:00.000Z","a0758000002kNGbAAM","USD","25000","Item Created"
"a064E000004DXSxQAO","8099-f5ffdf20a8cfafe437308e202305b3a7","8099","2015-10-30T04:00:00.000Z","a0758000002kNGbAAM","USD","15000","Item Created"
"a064E000004DXSyQAO","8099-ae36bd193e11d5291e7488dd4724b6bd","8099","2015-05-04T04:00:00.000Z","a0758000002kNG1AAM","USD","10000","Item Created"
"a064E000004DXSzQAO","8099-8e731aa8b4ec808557507f63272896c3","8099","2015-11-26T05:00:00.000Z","a0758000002kNGbAAM","USD","15000","Item Created"
"a064E000004DXT0QAO","8099-0157b95f7a827cf0d33be2fe4db9e0da","8099","2015-11-28T05:00:00.000Z","a0758000002kNDHAA2","USD","1000","Item Created"
"a064E000004DXT1QAO","8099-338e01f600609fda2a0de9cc81b3090f","8099","2015-12-31T05:00:00.000Z","a0758000002kNG1AAM","USD","15000","Item Created"
"a064E000004DXT2QAO","8101-aa7090a70b4b5ccb2e12b7b65e7cdd6f","8101","2015-04-19T22:00:00.000Z","a0758000002kNJKAA2","USD","400","Item Created"
"a064E000004DXT3QAO","8101-1f4d47a9aaff50bece958080996e480e","8101","2016-05-01T22:00:00.000Z","a0758000002kNDHAA2","EUR","200","Item Created"
"a064E000004DXT4QAO","8101-51d7d5723b96ab7a68da253b11ae32d8","8101","2016-05-01T22:00:00.000Z","a0758000002kNJKAA2","USD","400","Item Created"
"a064E000004DXT5QAO","8103-bae68da6657eef501bd0853aec54136f","8103","2015-10-01T07:00:00.000Z","a0758000002kNN9AAM","USD","20000","Item Created"
"a064E000004DXT6QAO","8104-843ba250e1390d4e2a3ba7c3ee67e87a","8104","2015-12-28T06:00:00.000Z","a074E000000Hz57QAC","USD","30000","Item Created"
"a064E000004DXT7QAO","8119-c6e94e0c015386c0628dc8b52e887fda","8119","2015-04-22T05:00:00.000Z","a0758000002kNNlAAM","USD","50","Item Created"
"a064E000004DXT8QAO","8119-8edea43efa7d334f8182f1f984beb60b","8119","2015-04-22T05:00:00.000Z","a0758000002kNMyAAM","USD","50","Item Created"
"a064E000004DXT9QAO","8125-99f2a481c70ce5bf8d1f78b8adfa49b6","8125","2015-05-01T22:00:00.000Z","a0758000002kNGHAA2","EUR","40","Item Created"
"a064E000004DXTAQA4","8128-99d1261d9208415c48dd7748aa991a6e","8128","2015-04-25T12:00:00.000Z","a0758000002kNKRAA2","NZD","95","Item Created"
"a064E000004DXTBQA4","8128-ad550ed70652b26990c8b46e3e11c60e","8128","2015-04-25T12:00:00.000Z","a0758000002kNDtAAM","NZD","190","Item Created"
"a064E000004DXTCQA4","8139-be966e6f09739ef4c562e4f86a2e11e8","8139","2014-12-10T06:00:00.000Z","a0758000002kNHwAAM","USD","600","Item Created"
"a064E000004DXTDQA4","8139-ceea6a7bc98942a5cd3b946d67332a4c","8139","2015-04-26T05:00:00.000Z","a0758000002kNDHAA2","USD","1000","Item Created"
"a064E000004DXTEQA4","8139-61948f35c01618bf9bf52e43f6f9f741","8139","2015-12-09T06:00:00.000Z","a0758000002kNDHAA2","USD","2000","Item Created"
"a064E000004DXTFQA4","8161-9b3920de2364b9decd0f1654412f8655","8161","2015-07-09T23:00:00.000Z","a0758000002kNDHAA2","EUR","54.4","Item Created"
"a064E000004DXTGQA4","8161-f50a7d9630316fae920929eb7fc2f1f2","8161","2015-08-02T23:00:00.000Z","a0758000002kNDHAA2","EUR","54.4","Item Created"
"a064E000004DXTHQA4","8161-c1f9440b00e91ae5d27e7f2c122ec3d2","8161","2015-09-03T22:00:00.000Z","a0758000002kNDHAA2","EUR","26.63","Item Created"
"a064E000004DXTIQA4","8161-fb986c034c262c470d8407f1f962d637","8161","2015-10-06T22:00:00.000Z","a0758000002kNDHAA2","EUR","92","Item Created"
"a064E000004DXTJQA4","8161-7b93bf2fb9f7375845b50c1f0bc3a034","8161","2015-11-01T23:00:00.000Z","a0758000002kNDHAA2","EUR","140","Item Created"
"a064E000004DXTKQA4","8161-996b98ca903332eca6136411ba5484a1","8161","2015-12-01T23:00:00.000Z","a0758000002kNNlAAM","EUR","25","Item Created"
"a064E000004DXTLQA4","8161-824aa61563f15a2e1780e0aa55ed28dc","8161","2015-12-01T23:00:00.000Z","a0758000002kNDHAA2","EUR","30","Item Created"
"a064E000004DXTMQA4","8161-e26d237aedeaf2e024213ffb210af87b","8161","2016-01-02T23:00:00.000Z","a0758000002kNNVAA2","EUR","30","Item Created"
"a064E000004DXTNQA4","8161-034b72dad0af9f7695fbb358c54a0366","8161","2016-01-02T23:00:00.000Z","a0758000002kNDHAA2","EUR","35","Item Created"
"a064E000004DXTOQA4","8161-df0e7a24d4d7057caf3be3c69cd366f9","8161","2016-02-03T23:00:00.000Z","a0758000002kNDHAA2","EUR","45","Item Created"
"a064E000004DXTPQA4","8161-67294181848bbb76502b7b33d3e54e3a","8161","2016-03-04T23:00:00.000Z","a0758000002kNDHAA2","EUR","30","Item Created"
"a064E000004DXTQQA4","8161-c6bbcd3f9cc55fbe2f8071692148d121","8161","2016-03-04T23:00:00.000Z","a0758000002kNMyAAM","EUR","20","Item Created"
"a064E000004DXTRQA4","8161-8ada6b7583c727d0486233af8a63b157","8161","2016-03-04T23:00:00.000Z","a0758000002kNKcAAM","EUR","20","Item Created"
"a064E000004DXTSQA4","8161-e79703d4ff9cc398eec1c4ed074be057","8161","2016-04-02T22:00:00.000Z","a0758000002kNDHAA2","EUR","50","Item Created"
"a064E000004DXTTQA4","8161-03cd26acf32f44dc60be33f5718aad85","8161","2016-04-02T22:00:00.000Z","a0758000002kNNlAAM","EUR","20","Item Created"
"a064E000004DXTUQA4","8161-e4159117e40d93c86a594adcd44d0714","8161","2016-04-02T22:00:00.000Z","a0758000002kNKcAAM","EUR","30","Item Created"
"a064E000004DXTVQA4","8161-b66ae789b135f7e56ddab7c2ffd5dbad","8161","2016-04-02T22:00:00.000Z","a0758000002kNNVAA2","EUR","50","Item Created"
"a064E000004DXTWQA4","8161-ded41cc4206cbd7a68bd14925823f4c4","8161","2016-05-06T22:00:00.000Z","a0758000002kNDHAA2","EUR","100","Item Created"
"a064E000004DXTXQA4","8161-1a4fdf0a6d05af303f7dac2ca7edb110","8161","2016-05-06T22:00:00.000Z","a0758000002kNGHAA2","EUR","50","Item Created"
"a064E000004DXTYQA4","8161-d950bb37fd481a453652fabda2e551be","8161","2016-05-06T22:00:00.000Z","a0758000002kNHaAAM","EUR","50","Item Created"
"a064E000004DXTZQA4","8161-22740ea5f83736d14f8272ca3273bdd9","8161","2016-05-06T22:00:00.000Z","a0758000002kNNVAA2","EUR","50","Item Created"
"a064E000004DXTaQAO","8161-0966eababf0830f12ebe00eeceb3671b","8161","2016-06-04T22:00:00.000Z","a0758000002kNDHAA2","EUR","50","Item Created"
"a064E000004DXTbQAO","8161-d25e2f69baba4f6efc4798137666effd","8161","2016-06-04T22:00:00.000Z","a0758000002kNHwAAM","EUR","25","Item Created"
"a064E000004DXTcQAO","8161-7cb22e596731ce841cf8bf4845445a6f","8161","2016-06-04T22:00:00.000Z","a0758000002kNKcAAM","EUR","25","Item Created"
"a064E000004DXTdQAO","8166-8c2c9da630adfa358c22abdc2c0a3bc0","8166","2015-10-18T23:00:00.000Z","a0758000002kNNEAA2","GBP","60","Item Created"
"a064E000004DXTeQAO","8206-73d28da1cc0fe06dedba0bc619db6123","8206","2015-05-06T23:00:00.000Z","a0758000002kNIAAA2","GBP","10","Item Created"
"a064E000004DXTfQAO","8206-58ae0b448d05e162d712975f29359411","8206","2015-08-10T07:00:00.000Z","a0758000002kNHwAAM","USD","15","Item Created"
"a064E000004DXTgQAO","8207-341d6613f945f1b4bd19458c8431e412","8207","2015-05-07T07:00:00.000Z","a0758000002kNDHAA2","USD","125","Item Created"
"a064E000004DXThQAO","8207-304bfd232ee7b617225171109af1f874","8207","2015-05-07T07:00:00.000Z","a0758000002kNNlAAM","USD","125","Item Created"
"a064E000004DXTiQAO","8207-2be679fdac44a6f9ac61d511fe2853af","8207","2015-05-07T07:00:00.000Z","a0758000002kNGHAA2","USD","125","Item Created"
"a064E000004DXTjQAO","8207-c6ff560a66f47c9e83b2ad636a72f4ed","8207","2015-05-07T07:00:00.000Z","a0758000002kNMyAAM","USD","125","Item Created"
"a064E000004DXTkQAO","8207-6267cee4d8d14d00f5df94893b2657cb","8207","2010-08-18T07:00:00.000Z","a0758000002kNGRAA2","USD","100","Item Created"
"a064E000004DXTlQAO","8207-d4294a3153e12cdbbe1caaf3236fb08e","8207","2010-10-23T07:00:00.000Z","a0758000002kNJxAAM","USD","55","Item Created"
"a064E000004DXTmQAO","8207-fd983de0d19e299fad588e4b64eae9d5","8207","2011-11-19T08:00:00.000Z","a0758000002kNQGAA2","USD","25","Item Created"
"a064E000004DXTnQAO","8207-68762907ca5f0c7f375f8bd550f44ce9","8207","2012-10-21T07:00:00.000Z","a0758000002kNGWAA2","USD","31","Item Created"
"a064E000004DXToQAO","8207-b77d2efcb93147ad01e2dd439886769c","8207","2014-05-05T07:00:00.000Z","a0758000002kNPYAA2","USD","50","Item Created"
"a064E000004DXTpQAO","8207-ecfbfb54a41f31508db24024c3a6be02","8207","2014-07-21T07:00:00.000Z","a0758000002kNJTAA2","USD","100","Item Created"
"a064E000004DXTqQAO","8207-2cb1796dea43feb7e2b955a1fe83a42d","8207","2014-09-30T07:00:00.000Z","a0758000002kNJWAA2","USD","103","Item Created"
"a064E000004DXTrQAO","8207-a3e890e68830bd46184f05d827566857","8207","2014-11-27T08:00:00.000Z","a0758000002kNJrAAM","USD","50","Item Created"
"a064E000004DXTsQAO","8207-b56f4a38bcfb33026756706e6867eb6e","8207","2015-04-28T07:00:00.000Z","a0758000002kNJSAA2","USD","25","Item Created"
"a064E000004DXTtQAO","8207-89b8a53f42594183a85dbfb94476149c","8207","2015-05-03T07:00:00.000Z","a0758000002kNHwAAM","USD","250","Item Created"
"a064E000004DXTuQAO","8207-e40caca2433ed563f6e75041c8e9e6fc","8207","2015-05-03T07:00:00.000Z","a0758000002kNGRAA2","USD","250","Item Created"
"a064E000004DXTvQAO","8207-410ca76f3d0804c57bb9518204dcde47","8207","2015-05-04T07:00:00.000Z","a0758000002kNJrAAM","USD","250","Item Created"
"a064E000004DXTwQAO","8207-f9a63a5136f43623a94635d26f412445","8207","2015-07-23T07:00:00.000Z","a0758000002kNNbAAM","USD","500","Item Created"
"a064E000004DXTxQAO","8207-56b8358c62d77d7e619d16169332f8b9","8207","2014-12-08T08:00:00.000Z","a0758000002kNHnAAM","USD","300","Item Created"
"a064E000004DXTyQAO","8207-1f26d8af0f2d7b82c8204222e73c4b36","8207","2014-03-14T07:00:00.000Z","a0758000002kNLgAAM","USD","96","Item Created"
