"ID","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","STATUS"
"a064E000004DR12QAG","454","2014-07-19T23:00:00.000Z","a0758000002kNNlAAM","GBP","256.41","Item Created"
"a064E000004DR13QAG","454","2014-09-27T23:00:00.000Z","a0758000002kNNlAAM","GBP","384.62","Item Created"
"a064E000004DR14QAG","454","2014-09-27T23:00:00.000Z","a0758000002kNDHAA2","GBP","256.41","Item Created"
"a064E000004DR15QAG","454","2014-10-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","288.46","Item Created"
"a064E000004DR16QAG","454","2014-12-05T00:00:00.000Z","a0758000002kNNlAAM","GBP","269.23","Item Created"
"a064E000004DR17QAG","454","2014-12-13T00:00:00.000Z","a0758000002kNDHAA2","GBP","153.85","Item Created"
"a064E000004DR18QAG","454","2014-12-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","128.21","Item Created"
"a064E000004DR19QAG","454","2015-02-17T00:00:00.000Z","a0758000002kNDHAA2","GBP","250","Item Created"
"a064E000004DR1AQAW","454","2015-02-17T00:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Item Created"
"a064E000004DR1BQAW","454","2015-03-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","250","Item Created"
"a064E000004DR1CQAW","454","2015-03-31T23:00:00.000Z","a0758000002kNDHAA2","GBP","62.5","Item Created"
"a064E000004DR1DQAW","454","2015-04-25T23:00:00.000Z","a0758000002kNDHAA2","GBP","262.5","Item Created"
"a064E000004DR1EQAW","454","2015-04-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","106.25","Item Created"
"a064E000004DR1FQAW","454","2015-05-20T23:00:00.000Z","a0758000002kNNlAAM","GBP","275","Item Created"
"a064E000004DR1GQAW","454","2015-06-26T23:00:00.000Z","a0758000002kNNlAAM","GBP","275","Item Created"
"a064E000004DR1HQAW","454","2015-08-04T23:00:00.000Z","a0758000002kNDHAA2","GBP","275","Item Created"
"a064E000004DR1IQAW","454","2015-08-04T23:00:00.000Z","a0758000002kNNlAAM","GBP","275","Item Created"
"a064E000004DR1JQAW","460","2012-07-12T23:00:00.000Z","a0758000002kNDHAA2","GBP","315","Item Created"
"a064E000004DR1KQAW","460","2013-06-28T23:00:00.000Z","a0758000002kNDHAA2","GBP","210","Item Created"
"a064E000004DR1LQAW","460","2013-09-03T23:00:00.000Z","a0758000002kNDHAA2","GBP","50","Item Created"
"a064E000004DR1MQAW","460","2014-07-23T23:00:00.000Z","a0758000002kNNlAAM","GBP","148","Item Created"
"a064E000004DR1NQAW","460","2014-11-14T00:00:00.000Z","a0758000002kNNlAAM","GBP","58.36","Item Created"
"a064E000004DR1OQAW","460","2015-07-12T23:00:00.000Z","a0758000002kNNlAAM","GBP","240","Item Created"
"a064E000004DR1PQAW","460","2015-10-10T23:00:00.000Z","a0758000002kNNlAAM","GBP","140","Item Created"
"a064E000004DR1QQAW","469","2013-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","4720","Item Created"
"a064E000004DR1RQAW","469","2014-12-07T00:00:00.000Z","a0758000002kNNlAAM","GBP","6295.6","Item Created"
"a064E000004DR1SQAW","469","2015-09-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","4100","Item Created"
"a064E000004DR1TQAW","472","2013-04-15T23:00:00.000Z","a0758000002kNDBAA2","GBP","3000","Item Created"
"a064E000004DR1UQAW","472","2014-01-16T00:00:00.000Z","a0758000002kNDBAA2","GBP","3500","Item Created"
"a064E000004DR1VQAW","472","2013-12-31T00:00:00.000Z","a0758000002kNGHAA2","GBP","4600","Item Created"
"a064E000004DR1WQAW","472","2014-12-31T00:00:00.000Z","a0758000002kNGHAA2","GBP","500","Item Created"
"a064E000004DR1XQAW","475","2013-10-26T23:00:00.000Z","a0758000002kNDHAA2","GBP","170","Item Created"
"a064E000004DR1YQAW","475","2014-04-26T23:00:00.000Z","a0758000002kNDHAA2","GBP","170","Item Created"
"a064E000004DR1ZQAW","475","2013-11-27T00:00:00.000Z","a0758000002kNDHAA2","GBP","170","Item Created"
"a064E000004DR1aQAG","475","2013-12-27T00:00:00.000Z","a0758000002kNDHAA2","GBP","170","Item Created"
"a064E000004DR1bQAG","475","2014-02-27T00:00:00.000Z","a0758000002kNDHAA2","GBP","170","Item Created"
"a064E000004DR1cQAG","475","2014-03-27T00:00:00.000Z","a0758000002kNDHAA2","GBP","170","Item Created"
"a064E000004DR1dQAG","475","2014-01-27T00:00:00.000Z","a0758000002kNDHAA2","GBP","170","Item Created"
"a064E000004DR1eQAG","475","2014-09-25T23:00:00.000Z","a0758000002kNNlAAM","GBP","500","Item Created"
"a064E000004DR1fQAG","475","2013-04-01T23:00:00.000Z","a0758000002kNDHAA2","GBP","2625","Item Created"
"a064E000004DR1gQAG","475","2012-08-26T23:00:00.000Z","a0758000002kNDHAA2","GBP","1976.1","Item Created"
"a064E000004DR1hQAG","475","2010-10-26T23:00:00.000Z","a0758000002kNNlAAM","GBP","83","Item Created"
"a064E000004DR1iQAG","475","2014-10-02T23:00:00.000Z","a0758000002kNNlAAM","GBP","494","Item Created"
"a064E000004DR1jQAG","475","2014-11-02T00:00:00.000Z","a0758000002kNNFAA2","GBP","500","Item Created"
"a064E000004DR1kQAG","475","2014-11-02T00:00:00.000Z","a0758000002kNQYAA2","GBP","500","Item Created"
"a064E000004DR1lQAG","475","2014-11-02T00:00:00.000Z","a0758000002kNGnAAM","GBP","226.24","Item Created"
"a064E000004DR1mQAG","475","2014-11-27T00:00:00.000Z","a0758000002kNNlAAM","GBP","600","Item Created"
"a064E000004DR1nQAG","475","2014-12-29T00:00:00.000Z","a0758000002kNDHAA2","GBP","625","Item Created"
"a064E000004DR1oQAG","475","2014-12-29T00:00:00.000Z","a0758000002kNNlAAM","GBP","600","Item Created"
"a064E000004DR1pQAG","475","2015-01-07T00:00:00.000Z","a0758000002kNDHAA2","GBP","1250","Item Created"
"a064E000004DR1qQAG","475","2015-02-06T00:00:00.000Z","a0758000002kNNlAAM","GBP","600","Item Created"
"a064E000004DR1rQAG","475","2015-03-28T00:00:00.000Z","a0758000002kNFHAA2","GBP","500","Item Created"
"a064E000004DR1sQAG","475","2015-03-31T23:00:00.000Z","a0758000002kNGHAA2","GBP","500","Item Created"
"a064E000004DR1tQAG","475","2015-04-27T23:00:00.000Z","a0758000002kNNlAAM","GBP","500","Item Created"
"a064E000004DR1uQAG","475","2015-06-25T23:00:00.000Z","a0758000002kNMyAAM","GBP","500","Item Created"
"a064E000004DR1vQAG","475","2015-09-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","500","Item Created"
"a064E000004DR1wQAG","475","2015-09-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","500","Item Created"
"a064E000004DR1xQAG","475","2015-10-28T00:00:00.000Z","a0758000002kNMyAAM","GBP","250","Item Created"
"a064E000004DR1yQAG","475","2015-10-28T00:00:00.000Z","a0758000002kNM8AAM","GBP","250","Item Created"
"a064E000004DR1zQAG","475","2015-10-28T00:00:00.000Z","a0758000002kNFnAAM","GBP","684","Item Created"
"a064E000004DR20QAG","475","2016-01-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","500","Item Created"
"a064E000004DR21QAG","477","2014-09-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","9076.5","Item Created"
"a064E000004DR22QAG","478","2012-07-29T22:00:00.000Z","a0758000002kNNlAAM","GBP","600","Item Created"
"a064E000004DR23QAG","478","2013-03-01T22:00:00.000Z","a0758000002kNMyAAM","GBP","50","Item Created"
"a064E000004DR24QAG","478","2015-09-07T22:00:00.000Z","a0758000002kNF0AAM","GBP","200","Item Created"
"a064E000004DR25QAG","478","2015-10-20T22:00:00.000Z","a0758000002kNF0AAM","GBP","665","Item Created"
"a064E000004DR26QAG","481","2014-04-13T23:00:00.000Z","a0758000002kNNlAAM","GBP","325","Item Created"
"a064E000004DR27QAG","481","2015-04-11T23:00:00.000Z","a0758000002kNNlAAM","GBP","500","Item Created"
"a064E000004DR28QAG","485","2013-04-15T23:00:00.000Z","a0758000002kNDHAA2","GBP","0.1","Item Created"
"a064E000004DR29QAG","485","2014-04-15T23:00:00.000Z","a0758000002kNDHAA2","GBP","0.1","Item Created"
"a064E000004DR2AQAW","485","2014-12-10T00:00:00.000Z","a0758000002kNDHAA2","GBP","120","Item Created"
"a064E000004DR2BQAW","485","2014-12-10T00:00:00.000Z","a0758000002kNNlAAM","GBP","120","Item Created"
"a064E000004DR2CQAW","485","2014-12-10T00:00:00.000Z","a0758000002kNGHAA2","GBP","120","Item Created"
"a064E000004DR2DQAW","485","2014-12-10T00:00:00.000Z","a0758000002kNMyAAM","GBP","120","Item Created"
"a064E000004DR2EQAW","485","2015-01-11T00:00:00.000Z","a0758000002kNDHAA2","GBP","56.25","Item Created"
"a064E000004DR2FQAW","485","2015-01-11T00:00:00.000Z","a0758000002kNNlAAM","GBP","56.25","Item Created"
"a064E000004DR2GQAW","485","2015-01-11T00:00:00.000Z","a0758000002kNGHAA2","GBP","56.25","Item Created"
"a064E000004DR2HQAW","485","2015-01-11T00:00:00.000Z","a0758000002kNMyAAM","GBP","56.25","Item Created"
"a064E000004DR2IQAW","485","2015-03-11T00:00:00.000Z","a0758000002kNDHAA2","GBP","51.25","Item Created"
"a064E000004DR2JQAW","485","2015-03-11T00:00:00.000Z","a0758000002kNNlAAM","GBP","51.25","Item Created"
"a064E000004DR2KQAW","485","2015-03-11T00:00:00.000Z","a0758000002kNGHAA2","GBP","51.25","Item Created"
"a064E000004DR2LQAW","485","2015-03-11T00:00:00.000Z","a0758000002kNMyAAM","GBP","51.25","Item Created"
"a064E000004DR2MQAW","485","2015-01-24T00:00:00.000Z","a0758000002kNDHAA2","GBP","57.81","Item Created"
"a064E000004DR2NQAW","485","2015-01-24T00:00:00.000Z","a0758000002kNNlAAM","GBP","57.81","Item Created"
"a064E000004DR2OQAW","485","2015-01-24T00:00:00.000Z","a0758000002kNGHAA2","GBP","57.81","Item Created"
"a064E000004DR2PQAW","485","2015-01-24T00:00:00.000Z","a0758000002kNMyAAM","GBP","57.81","Item Created"
"a064E000004DR2QQAW","485","2015-05-24T21:00:00.000Z","a0758000002kNDHAA2","GBP","150","Item Created"
"a064E000004DR2RQAW","485","2015-05-24T21:00:00.000Z","a0758000002kNNlAAM","GBP","150","Item Created"
"a064E000004DR2SQAW","485","2015-05-24T21:00:00.000Z","a0758000002kNGHAA2","GBP","150","Item Created"
"a064E000004DR2TQAW","485","2015-05-24T21:00:00.000Z","a0758000002kNMyAAM","GBP","150","Item Created"
"a064E000004DR2UQAW","485","2015-10-02T07:00:00.000Z","a0758000002kNDHAA2","GBP","35.94","Item Created"
"a064E000004DR2VQAW","485","2015-10-02T07:00:00.000Z","a0758000002kNNlAAM","GBP","35.94","Item Created"
"a064E000004DR2WQAW","485","2015-10-02T07:00:00.000Z","a0758000002kNGHAA2","GBP","35.94","Item Created"
"a064E000004DR2XQAW","485","2015-10-02T07:00:00.000Z","a0758000002kNMyAAM","GBP","35.94","Item Created"
"a064E000004DR2YQAW","619","2015-08-30T23:00:00.000Z","a0758000002kNHwAAM","GBP","320","Item Created"
"a064E000004DR2ZQAW","619","2015-12-16T00:00:00.000Z","a0758000002kNHwAAM","GBP","480","Item Created"
"a064E000004DR2aQAG","675","2014-02-20T00:00:00.000Z","a0758000002kNDHAA2","GBP","150","Item Created"
"a064E000004DR2bQAG","675","2015-05-07T23:00:00.000Z","a0758000002kNNlAAM","GBP","200","Item Created"
"a064E000004DR2cQAG","675","2012-02-09T00:00:00.000Z","a0758000002kNDHAA2","GBP","20","Item Created"
"a064E000004DR2dQAG","675","2012-03-23T00:00:00.000Z","a0758000002kNDHAA2","GBP","82","Item Created"
"a064E000004DR2eQAG","675","2013-03-21T00:00:00.000Z","a0758000002kNJKAA2","GBP","120","Item Created"
"a064E000004DR2fQAG","699","2013-01-30T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR2gQAG","699","2013-02-28T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR2hQAG","699","2013-04-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR2iQAG","699","2013-03-29T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR2jQAG","699","2013-05-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR2kQAG","699","2013-06-27T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR2lQAG","699","2013-07-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2mQAG","699","2013-08-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2nQAG","699","2013-09-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2oQAG","699","2013-10-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2pQAG","699","2013-11-29T00:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2qQAG","699","2013-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2rQAG","699","2014-05-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2sQAG","699","2014-04-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2tQAG","699","2014-03-28T00:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2uQAG","699","2014-01-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2vQAG","699","2014-02-28T00:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR2wQAG","699","2011-08-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR2xQAG","699","2011-09-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR2yQAG","699","2011-10-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR2zQAG","699","2011-11-30T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR30QAG","699","2011-12-30T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR31QAG","699","2012-01-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR32QAG","699","2012-02-29T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR33QAG","699","2012-03-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR34QAG","699","2012-04-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR35QAG","699","2012-05-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR36QAG","699","2012-06-28T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR37QAG","699","2012-07-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR38QAG","699","2012-08-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR39QAG","699","2012-09-27T23:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR3AQAW","699","2012-10-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR3BQAW","699","2012-11-30T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR3CQAW","699","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","375","Item Created"
"a064E000004DR3DQAW","699","2013-07-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","525","Item Created"
"a064E000004DR3EQAW","699","2014-06-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR3FQAW","699","2014-07-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR3GQAW","699","2014-08-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR3HQAW","699","2014-09-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","425","Item Created"
"a064E000004DR3IQAW","699","2014-08-31T16:00:00.000Z","a0758000002kNNlAAM","GBP","1250","Item Created"
"a064E000004DR3JQAW","699","2015-02-14T16:00:00.000Z","a0758000002kNNlAAM","GBP","1300","Item Created"
"a064E000004DR3KQAW","699","2015-10-29T16:00:00.000Z","a0758000002kNPhAAM","GBP","500","Item Created"
"a064E000004DR3LQAW","699","2015-10-03T16:00:00.000Z","a0758000002kNNlAAM","GBP","3060","Item Created"
"a064E000004DR3MQAW","701","2013-05-26T23:00:00.000Z","a0758000002kNNlAAM","GBP","6960","Item Created"
"a064E000004DR3NQAW","701","2014-05-26T23:00:00.000Z","a0758000002kNNlAAM","GBP","7000","Item Created"
"a064E000004DR3OQAW","706","2013-02-09T00:00:00.000Z","a0758000002kNNlAAM","GBP","30","Item Created"
"a064E000004DR3PQAW","706","2013-02-09T00:00:00.000Z","a0758000002kNNlAAM","GBP","30","Item Created"
"a064E000004DR3QQAW","706","2014-02-25T00:00:00.000Z","a0758000002kNNlAAM","GBP","28.75","Item Created"
"a064E000004DR3RQAW","706","2014-03-02T00:00:00.000Z","a0758000002kNDHAA2","GBP","31.25","Item Created"
"a064E000004DR3SQAW","706","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DR3TQAW","706","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DR3UQAW","706","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DR3VQAW","706","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DR3WQAW","706","2012-06-08T23:00:00.000Z","a0758000002kNNlAAM","GBP","50","Item Created"
"a064E000004DR3XQAW","706","2012-06-08T23:00:00.000Z","a0758000002kNNlAAM","GBP","5","Item Created"
"a064E000004DR3YQAW","706","2014-07-30T23:00:00.000Z","a0758000002kNF9AAM","GBP","2000","Item Created"
"a064E000004DR3ZQAW","706","2014-09-17T04:00:00.000Z","a0758000002kNGHAA2","GBP","25","Item Created"
"a064E000004DR3aQAG","706","2014-09-17T04:00:00.000Z","a0758000002kNMyAAM","GBP","25","Item Created"
"a064E000004DR3bQAG","709","2013-03-31T00:00:00.000Z","a0758000002kNDHAA2","GBP","2006.5","Item Created"
"a064E000004DR3cQAG","709","2013-03-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","2006.5","Item Created"
"a064E000004DR3dQAG","709","2013-03-31T00:00:00.000Z","a0758000002kNGHAA2","GBP","2006.5","Item Created"
"a064E000004DR3eQAG","709","2013-03-31T00:00:00.000Z","a0758000002kNMyAAM","GBP","2006.5","Item Created"
"a064E000004DR3fQAG","709","2014-03-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","3000","Item Created"
"a064E000004DR3gQAG","709","2014-03-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","3000","Item Created"
"a064E000004DR3hQAG","709","2014-03-30T23:00:00.000Z","a0758000002kNGHAA2","GBP","3000","Item Created"
"a064E000004DR3iQAG","709","2014-03-30T23:00:00.000Z","a0758000002kNMyAAM","GBP","3000","Item Created"
"a064E000004DR3jQAG","709","2015-03-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","1920","Item Created"
"a064E000004DR3kQAG","709","2015-03-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","1920","Item Created"
"a064E000004DR3lQAG","709","2015-03-30T23:00:00.000Z","a0758000002kNGHAA2","GBP","1920","Item Created"
"a064E000004DR3mQAG","709","2015-03-30T23:00:00.000Z","a0758000002kNMyAAM","GBP","1920","Item Created"
"a064E000004DR3nQAG","718","2014-03-02T00:00:00.000Z","a0758000002kNDHAA2","GBP","3000","Item Created"
"a064E000004DR3oQAG","718","2013-03-02T00:00:00.000Z","a0758000002kNDHAA2","GBP","4800","Item Created"
"a064E000004DR3pQAG","725","2011-12-30T16:00:00.000Z","a0758000002kNNlAAM","GBP","520.77","Item Created"
"a064E000004DR3qQAG","725","2011-12-30T16:00:00.000Z","a0758000002kNM7AAM","GBP","60","Item Created"
"a064E000004DR3rQAG","725","2012-08-30T16:00:00.000Z","a0758000002kNNlAAM","GBP","2950","Item Created"
"a064E000004DR3sQAG","725","2012-10-15T23:00:00.000Z","a0758000002kNDHAA2","GBP","808","Item Created"
"a064E000004DR3tQAG","725","2012-10-15T23:00:00.000Z","a0758000002kNM7AAM","GBP","825","Item Created"
"a064E000004DR3uQAG","725","2013-10-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","4200","Item Created"
"a064E000004DR3vQAG","725","2015-02-28T16:00:00.000Z","a0758000002kNNlAAM","GBP","1215","Item Created"
"a064E000004DR3wQAG","725","2015-02-28T16:00:00.000Z","a0758000002kNM7AAM","GBP","65","Item Created"
"a064E000004DR3xQAG","728","2014-08-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","1650","Item Created"
"a064E000004DR3yQAG","732","2014-05-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR3zQAG","732","2014-04-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR40QAG","732","2014-03-01T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR41QAG","732","2014-02-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR42QAG","732","2013-12-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR43QAG","732","2013-11-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR44QAG","732","2014-01-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR45QAG","732","2013-09-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR46QAG","732","2013-10-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR47QAG","732","2013-08-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR48QAG","732","2013-07-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR49QAG","732","2013-05-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4AQAW","732","2013-04-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4BQAW","732","2013-03-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4CQAW","732","2013-06-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4DQAW","732","2015-05-17T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4EQAW","732","2014-06-17T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4FQAW","732","2014-07-17T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4GQAW","732","2014-08-17T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4HQAW","732","2014-09-17T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4IQAW","732","2014-10-17T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4JQAW","732","2014-11-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4KQAW","732","2014-12-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4LQAW","732","2015-01-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4MQAW","732","2015-02-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4NQAW","732","2015-03-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4OQAW","732","2015-04-17T23:00:00.000Z","a0758000002kNDHAA2","GBP","112.5","Item Created"
"a064E000004DR4PQAW","737","2014-12-12T00:00:00.000Z","a0758000002kNNlAAM","GBP","80.08","Item Created"
"a064E000004DR4QQAW","737","2014-12-12T00:00:00.000Z","a0758000002kNHPAA2","GBP","3.2","Item Created"
"a064E000004DR4RQAW","737","2014-12-12T00:00:00.000Z","a0758000002kNPuAAM","GBP","6.4","Item Created"
"a064E000004DR4SQAW","737","2014-12-12T00:00:00.000Z","a0758000002kNDHAA2","GBP","73.16","Item Created"
"a064E000004DR4TQAW","738","2014-12-30T00:00:00.000Z","a0758000002kNNlAAM","GBP","150","Item Created"
"a064E000004DR4UQAW","738","2014-12-30T00:00:00.000Z","a0758000002kNDHAA2","GBP","75","Item Created"
"a064E000004DR4VQAW","756","2012-12-10T00:00:00.000Z","a0758000002kNNlAAM","GBP","576","Item Created"
"a064E000004DR4WQAW","756","2014-04-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","340","Item Created"
"a064E000004DR4XQAW","756","2013-12-13T00:00:00.000Z","a0758000002kNNlAAM","GBP","660","Item Created"
"a064E000004DR4YQAW","756","2015-03-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","500","Item Created"
"a064E000004DR4ZQAW","756","2015-06-29T23:00:00.000Z","a0758000002kNI9AAM","GBP","1500","Item Created"
"a064E000004DR4aQAG","760","2014-11-04T00:00:00.000Z","a0758000002kNDHAA2","GBP","60","Item Created"
"a064E000004DR4bQAG","760","2014-11-04T00:00:00.000Z","a0758000002kNNlAAM","GBP","60","Item Created"
"a064E000004DR4cQAG","760","2014-11-04T00:00:00.000Z","a0758000002kNGHAA2","GBP","60","Item Created"
"a064E000004DR4dQAG","760","2014-11-04T00:00:00.000Z","a0758000002kNMyAAM","GBP","60","Item Created"
"a064E000004DR4eQAG","771","2014-11-11T00:00:00.000Z","a0758000002kNNlAAM","GBP","1700","Item Created"
"a064E000004DR4fQAG","771","2014-11-11T00:00:00.000Z","a0758000002kNDHAA2","GBP","150","Item Created"
"a064E000004DR4gQAG","771","2014-11-11T00:00:00.000Z","a0758000002kNMyAAM","GBP","150","Item Created"
"a064E000004DR4hQAG","771","2014-11-11T00:00:00.000Z","a0758000002kNIBAA2","GBP","100","Item Created"
"a064E000004DR4iQAG","773","2014-12-31T00:00:00.000Z","a0758000002kNDHAA2","GBP","360","Item Created"
"a064E000004DR4jQAG","773","2014-12-31T00:00:00.000Z","a0758000002kNKVAA2","GBP","1250","Item Created"
"a064E000004DR4kQAG","773","2014-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","300","Item Created"
"a064E000004DR4lQAG","773","2014-12-31T00:00:00.000Z","a0758000002kNQXAA2","GBP","420","Item Created"
"a064E000004DR4mQAG","773","2014-12-31T00:00:00.000Z","a0758000002kNFXAA2","GBP","360","Item Created"
"a064E000004DR4nQAG","773","2014-12-31T00:00:00.000Z","a0758000002kNG2AAM","GBP","50","Item Created"
"a064E000004DR4oQAG","782","2015-03-25T00:00:00.000Z","a0758000002kNREAA2","GBP","2250","Item Created"
"a064E000004DR4pQAG","787","2015-12-31T00:00:00.000Z","a0758000002kNF9AAM","GBP","4112.5","Item Created"
"a064E000004DR4qQAG","787","2015-12-31T00:00:00.000Z","a0758000002kNF9AAM","GBP","272","Item Created"
